date,IDLieu,IDProduit,nbVentes,coût,bénéfice_pc,coût_pc,bénéfice
2019-09-30,JD-16015_19120,OFF-ST-10000642,5,97.56,-0.1625357483,1.1625357483,-13.64
2019-08-17,RH-19495_10009,OFF-PA-10003936,4,13.48,0.4799382716,0.5200617284,12.44
2019-08-17,RH-19495_10009,OFF-PA-10004530,4,23.42,0.4899825784,0.5100174216,22.5
2019-12-23,AJ-10795_94110,FUR-FU-10000550,5,16.68,0.3301204819,0.6698795181,8.22
2019-12-23,AJ-10795_94110,FUR-FU-10000672,6,46.57,0.3399943311,0.6600056689,23.99
2019-12-23,AJ-10795_94110,OFF-BI-10003305,3,9.69,0.324738676,0.675261324,4.66
2019-12-23,AJ-10795_94110,OFF-LA-10001474,9,148.38,0.4599847145,0.5400152855,126.39
2019-12-23,AJ-10795_94110,OFF-PA-10000528,4,11.62,0.4498106061,0.5501893939,9.5
2019-12-23,AJ-10795_94110,TEC-MA-10003183,6,479.97,0.3749983723,0.6250016277,287.98
2019-12-23,AJ-10795_94110,TEC-PH-10001425,3,172.78,0.1000104178,0.8999895822,19.2
2019-04-12,JL-15835_90049,OFF-AR-10000657,5,7.2,0.3302325581,0.6697674419,3.55
2019-04-12,JL-15835_90049,OFF-AR-10002375,4,9.32,0.2896341463,0.7103658537,3.8
2019-04-12,JL-15835_90049,OFF-FA-10000134,2,8.02,0.3098106713,0.6901893287,3.6
2019-04-12,JL-15835_90049,TEC-MA-10002859,4,190.78,0.3375004341,0.6624995659,97.19
2019-05-26,CR-12625_8701 ,OFF-AR-10002135,6,205.33,0.2900069156,0.7099930844,83.87
2019-05-26,CR-12625_8701 ,OFF-BI-10001072,3,24.56,0.4599824099,0.5400175901,20.92
2019-01-28,TB-21400_98105,OFF-BI-10002827,3,8.96,0.3247927656,0.6752072344,4.31
2019-01-28,TB-21400_98105,OFF-BI-10004593,2,56.59,0.325023855,0.674976145,27.25
2019-12-25,RW-19630_65203,OFF-AR-10000034,7,18.1,0.3901617251,0.6098382749,11.58
2019-12-25,RW-19630_65203,TEC-AC-10000290,7,31.37,0.3399957921,0.6600042079,16.16
2019-02-24,NH-18610_19120,OFF-PA-10000327,1,2.35,0.3128654971,0.6871345029,1.07
2019-02-24,NH-18610_19120,TEC-AC-10004353,3,119.07,0.2125,0.7875,32.13
2019-07-24,TS-21430_98103,FUR-BO-10002916,8,1107.95,0.1900002924,0.8099997076,259.89
2019-11-18,AT-10435_44312,OFF-BI-10003350,3,10.33,-0.7996515679,1.7996515679,-4.59
2019-12-20,KL-16555_80906,FUR-CH-10001891,3,210.19,0.0875189928,0.9124810072,20.16
2019-12-20,KL-16555_80906,FUR-FU-10002918,3,242.91,-0.1124799634,1.1124799634,-24.56
2019-12-20,KL-16555_80906,FUR-FU-10004091,8,221.56,0.2624991678,0.7375008322,78.86
2019-12-20,KL-16555_80906,OFF-BI-10004593,5,141.48,-0.8,1.8,-62.88
2019-12-20,KL-16555_80906,OFF-FA-10004854,3,18.25,0.3375680581,0.6624319419,9.3
2019-08-11,DJ-13510_72209,OFF-BI-10000829,4,9.7,0.4599109131,0.5400890869,8.26
2019-08-11,DJ-13510_72209,OFF-FA-10002676,7,8.11,0.3599052881,0.6400947119,4.56
2019-08-11,DJ-13510_72209,OFF-PA-10000595,5,61.67,0.4599824869,0.5400175131,52.53
2019-08-11,DJ-13510_72209,TEC-AC-10000844,4,217.57,0.3600129427,0.6399870573,122.39
2019-06-23,JK-15625_10024,OFF-BI-10000174,3,9.05,0.3498563218,0.6501436782,4.87
2019-04-17,NM-18445_94109,OFF-PA-10001878,1,25.92,0.4700470251,0.5299529749,22.99
2019-03-12,EK-13795_94110,FUR-BO-10004218,10,1127.84,0.0588235294,0.9411764706,70.49
2019-04-28,NC-18340_77036,OFF-AR-10001725,2,35.0,0.0750528541,0.9249471459,2.84
2019-04-28,NC-18340_77036,OFF-FA-10000840,6,3.62,0.3382084095,0.6617915905,1.85
2019-04-29,GD-14590_22204,OFF-BI-10004364,2,6.53,0.4503367003,0.5496632997,5.35
2019-04-29,GD-14590_22204,OFF-PA-10000474,1,18.78,0.4700902935,0.5299097065,16.66
2019-09-23,EB-14170_98115,OFF-BI-10001308,2,6.91,0.3124378109,0.6875621891,3.14
2019-09-23,EB-14170_98115,OFF-ST-10000046,5,654.28,0.189996905,0.810003095,153.47
2019-11-26,DP-13165_10035,FUR-BO-10003272,5,994.41,-0.125,1.125,-110.49
2019-11-26,DP-13165_10035,OFF-BI-10000050,8,30.95,0.3375428082,0.6624571918,15.77
2019-11-26,DP-13165_10035,TEC-AC-10003628,4,67.18,0.4399799933,0.5600200067,52.78
2019-03-28,KE-16420_90008,OFF-EN-10001415,2,5.58,0.5,0.5,5.58
2019-03-28,KE-16420_90008,TEC-AC-10000736,2,102.39,0.3599824978,0.6400175022,57.59
2019-03-28,KE-16420_90008,TEC-AC-10001284,3,39.88,0.3599743219,0.6400256781,22.43
2018-12-29,PO-19195_60540,OFF-BI-10004094,2,9.03,-1.5508474576,2.5508474576,-5.49
2018-12-29,PO-19195_60540,OFF-LA-10003223,3,7.51,0.3624787776,0.6375212224,4.27
2018-12-29,PO-19195_60540,OFF-ST-10002743,3,337.51,-0.2374789177,1.2374789177,-64.77
2019-03-25,JO-15280_19120,OFF-BI-10003529,1,1.45,-0.7058823529,1.7058823529,-0.6
2019-12-10,KN-16450_32216,OFF-BI-10000591,1,2.03,-0.735042735,1.735042735,-0.86
2019-09-05,LW-17125_93030,FUR-FU-10004006,3,106.2,0.1699882767,0.8300117233,21.75
2019-09-11,NR-18550_91911,OFF-EN-10001453,3,96.96,0.4699901607,0.5300098393,85.98
2019-10-18,AP-10915_29730,OFF-FA-10002763,3,8.06,0.3198312236,0.6801687764,3.79
2019-12-18,LF-17185_33180,OFF-PA-10001947,2,6.1,0.3625914316,0.6374085684,3.47
2019-12-10,SC-20305_77705,FUR-FU-10001706,7,11.21,-0.3004640371,1.3004640371,-2.59
2019-12-10,SC-20305_77705,TEC-AC-10004171,4,223.98,0.2999968747,0.7000031253,95.99
2019-07-03,DS-13030_94122,FUR-BO-10004218,1,112.78,0.0588333472,0.9411666528,7.05
2019-07-03,DS-13030_94122,OFF-AR-10003251,2,3.34,0.3992805755,0.6007194245,2.22
2019-07-03,DS-13030_94122,OFF-BI-10002609,6,9.65,0.3251748252,0.6748251748,4.65
2019-07-03,DS-13030_94122,OFF-PA-10002365,5,16.85,0.4799382716,0.5200617284,15.55
2019-12-06,LH-17155_94601,FUR-FU-10001706,3,4.8,0.4805194805,0.5194805195,4.44
2019-12-06,LH-17155_94601,FUR-FU-10004270,3,8.03,0.3596491228,0.6403508772,4.51
2019-12-06,LH-17155_94601,OFF-ST-10000617,3,8.31,0.0704697987,0.9295302013,0.63
2019-09-08,AJ-10960_14609,OFF-EN-10003845,3,5.98,0.4598012647,0.5401987353,5.09
2019-09-08,AJ-10960_14609,OFF-ST-10001809,5,440.17,0.0199933207,0.9800066793,8.98
2019-09-04,SF-20065_7011 ,FUR-FU-10001986,5,178.43,0.3,0.7,76.47
2019-09-04,SF-20065_7011 ,OFF-AP-10004532,4,59.8,0.2700195312,0.7299804688,22.12
2019-12-07,KD-16345_90049,OFF-PA-10001457,6,48.73,0.4599955674,0.5400044326,41.51
2019-05-07,AH-10030_90004,FUR-CH-10002439,6,258.5,0.0750017892,0.9249982108,20.96
2019-05-07,AH-10030_90004,OFF-PA-10003063,2,4.16,0.48,0.52,3.84
2019-09-07,BC-11125_79762,FUR-CH-10004698,6,349.84,-0.0285781489,1.0285781489,-9.72
2019-02-23,VF-21715_60126,FUR-CH-10000863,6,806.24,-0.2714312748,1.2714312748,-172.12
2019-02-23,VF-21715_60126,OFF-PA-10003036,3,11.79,0.3251287922,0.6748712078,5.68
2019-03-30,TH-21550_10035,OFF-PA-10004071,1,28.85,0.4799927902,0.5200072098,26.63
2019-06-10,CK-12205_11550,OFF-AR-10003772,4,24.5,0.3,0.7,10.5
2019-06-10,CK-12205_11550,OFF-BI-10002852,3,25.21,0.3625790139,0.6374209861,14.34
2019-06-10,CK-12205_11550,OFF-EN-10003286,5,21.94,0.4700483092,0.5299516908,19.46
2019-09-17,JP-16135_10011,OFF-BI-10004654,4,11.54,0.374864572,0.625135428,6.92
2019-07-03,GH-14410_90049,OFF-BI-10003291,6,27.76,0.3374701671,0.6625298329,14.14
2019-07-03,GH-14410_90049,OFF-LA-10004559,1,1.47,0.4895833333,0.5104166667,1.41
2019-07-03,GH-14410_90049,OFF-ST-10001505,4,19.85,0.1701505017,0.8298494983,4.07
2019-05-04,AF-10885_19134,FUR-BO-10004467,7,566.94,-0.6200137159,1.6200137159,-216.98
2019-05-04,AF-10885_19134,OFF-AR-10000716,5,17.02,0.2374551971,0.7625448029,5.3
2019-10-26,EA-14035_45040,FUR-FU-10002253,2,52.38,0.2375545852,0.7624454148,16.32
2019-10-26,EA-14035_45040,OFF-BI-10000494,2,5.74,-0.8338658147,1.8338658147,-2.61
2019-10-26,EA-14035_45040,OFF-BI-10001658,3,40.37,-0.7998216674,1.7998216674,-17.94
2019-10-30,MD-17350_19143,FUR-FU-10001468,2,307.77,-0.1250137076,1.1250137076,-34.2
2019-10-30,MD-17350_19143,OFF-BI-10003684,2,21.99,-0.6671721001,1.6671721001,-8.8
2019-10-30,MD-17350_19143,OFF-ST-10003716,6,1174.61,-0.0875011573,1.0875011573,-94.51
2019-10-30,MD-17350_19143,TEC-AC-10001101,5,58.01,-0.1250969744,1.1250969744,-6.45
2019-10-30,MD-17350_19143,TEC-AC-10004864,2,41.63,0.2874015748,0.7125984252,16.79
2019-10-05,DB-13555_72701,FUR-FU-10002107,4,5.0,0.4394618834,0.5605381166,3.92
2019-10-05,DB-13555_72701,OFF-LA-10000240,1,3.87,0.4705882353,0.5294117647,3.44
2019-08-14,NC-18535_23666,FUR-CH-10001797,13,355.17,0.2900007996,0.7099992004,145.07
2019-08-14,NC-18535_23666,OFF-BI-10001359,1,475.4,0.4700052397,0.5299947603,421.59
2019-08-14,NC-18535_23666,OFF-PA-10000246,2,10.86,0.4602385686,0.5397614314,9.26
2019-09-22,XP-21865_33021,FUR-FU-10000277,4,320.24,0.0499866504,0.9500133496,16.85
2019-05-07,NP-18325_94601,TEC-AC-10002800,3,97.48,0.350003334,0.649996666,52.49
2019-03-08,JF-15295_84321,OFF-BI-10001617,4,21.92,0.3375642188,0.6624357812,11.17
2019-03-08,JF-15295_84321,OFF-BI-10003007,2,41.88,0.3250604351,0.6749395649,20.17
2019-03-08,JF-15295_84321,OFF-ST-10000736,1,77.74,0.040009879,0.959990121,3.24
2019-03-08,JF-15295_84321,OFF-ST-10003221,2,15.59,0.2701310861,0.7298689139,5.77
2019-03-08,JF-15295_84321,TEC-AC-10004877,12,76.18,0.0799516908,0.9200483092,6.62
2019-12-17,TH-21235_10024,FUR-TA-10001676,2,72.87,-0.3666541635,1.3666541635,-19.55
2019-12-17,TH-21235_10024,OFF-AP-10002350,3,40.69,0.2800778485,0.7199221515,15.83
2019-06-07,FM-14215_90032,OFF-AR-10003631,3,9.73,0.3298898072,0.6701101928,4.79
2019-03-05,FM-14215_40475,OFF-AP-10002578,3,108.6,0.2600163532,0.7399836468,38.16
2019-03-05,FM-14215_40475,OFF-PA-10000213,3,7.92,0.4698795181,0.5301204819,7.02
2019-03-05,FM-14215_40475,TEC-AC-10000710,2,18.79,0.4299150485,0.5700849515,14.17
2019-03-05,FM-14215_40475,TEC-PH-10000984,3,423.34,0.2799972788,0.7200027212,164.63
2019-09-20,MM-17920_60623,TEC-AC-10004859,11,115.36,0.2500325055,0.7499674945,38.46
2019-04-26,AR-10510_43229,OFF-AP-10003971,3,24.18,0.0749808722,0.9250191278,1.96
2019-10-12,LS-17200_71854,FUR-CH-10004626,6,460.06,0.2399973569,0.7600026431,145.28
2019-09-20,DA-13450_43130,OFF-AP-10001634,6,15.45,0.0748502994,0.9251497006,1.25
2019-09-20,DA-13450_43130,OFF-PA-10000174,4,21.8,0.3373860182,0.6626139818,11.1
2019-09-20,DA-13450_43130,TEC-AC-10002370,2,2.68,0.1492063492,0.8507936508,0.47
2019-01-25,LC-17050_92691,FUR-BO-10003966,2,287.25,0.0117659201,0.9882340799,3.42
2019-08-19,RC-19960_43229,OFF-EN-10002504,6,86.43,0.3374980837,0.6625019163,44.03
2019-08-19,RC-19960_43229,OFF-EN-10002600,2,3.07,0.3495762712,0.6504237288,1.65
2019-08-19,RC-19960_43229,OFF-FA-10000621,14,25.57,0.3623441397,0.6376558603,14.53
2019-08-19,RC-19960_43229,OFF-PA-10004965,3,16.49,0.3123436197,0.6876563803,7.49
2019-11-12,AB-10600_60623,OFF-BI-10001107,5,38.37,-1.6498618785,2.6498618785,-23.89
2019-07-31,RF-19735_29203,TEC-AC-10000023,3,40.26,0.3600381497,0.6399618503,22.65
2019-01-10,DL-13315_19134,FUR-FU-10001095,6,98.5,0.2250196696,0.7749803304,28.6
2019-01-10,DL-13315_19134,OFF-BI-10001575,2,32.22,-0.733189887,1.733189887,-13.63
2019-01-10,DL-13315_19134,OFF-LA-10001074,3,19.92,0.3375457266,0.6624542734,10.15
2019-01-10,DL-13315_19134,TEC-PH-10004614,3,155.25,-0.25,1.25,-31.05
2019-06-03,BH-11710_90032,FUR-FU-10001487,7,34.69,0.29001228,0.70998772,14.17
2019-06-03,BH-11710_90032,FUR-TA-10001539,9,1620.87,0.0500005861,0.9499994139,85.31
2019-06-03,BH-11710_90032,OFF-AP-10002892,5,80.43,0.3,0.7,34.47
2019-06-03,BH-11710_90032,OFF-AR-10002833,4,5.31,0.2706043956,0.7293956044,1.97
2019-06-03,BH-11710_90032,OFF-BI-10003910,3,12.72,0.3124324324,0.6875675676,5.78
2019-06-03,BH-11710_90032,TEC-PH-10002033,4,843.06,0.0750038402,0.9249961598,68.36
2019-06-03,BH-11710_90032,TEC-PH-10002275,6,816.43,0.1000055118,0.8999944882,90.72
2019-10-27,SH-20395_94122,OFF-ST-10003208,2,257.67,0.2900088174,0.7099911826,105.25
2019-10-27,SH-20395_94122,TEC-PH-10001615,2,41.16,0.1125485123,0.8874514877,5.22
2019-11-18,NG-18430_45231,OFF-AR-10004757,1,2.19,0.1641221374,0.8358778626,0.43
2019-07-09,VW-21775_57103,OFF-FA-10000304,3,3.86,0.4097859327,0.5902140673,2.68
2019-07-09,VW-21775_57103,TEC-AC-10003709,3,1.66,0.4410774411,0.5589225589,1.31
2019-07-20,SG-20470_30318,FUR-CH-10000553,2,49.55,0.2700353565,0.7299646435,18.33
2019-07-20,SG-20470_30318,FUR-FU-10000719,3,16.45,0.3601711396,0.6398288604,9.26
2019-07-20,SG-20470_30318,OFF-LA-10002762,13,86.33,0.4700104365,0.5299895635,76.56
2019-02-26,CL-12565_29203,OFF-ST-10001370,5,337.16,0.0499859115,0.9500140885,17.74
2019-09-06,LW-17215_10035,FUR-CH-10002024,6,3364.7,0.1111116982,0.8888883018,420.59
2019-11-09,JF-15190_37604,OFF-AP-10002118,2,303.92,0.0874917432,0.9125082568,29.14
2019-11-09,JF-15190_37604,OFF-AR-10001315,3,3.74,0.1137440758,0.8862559242,0.48
2019-11-09,JF-15190_37604,OFF-PA-10002137,4,17.12,0.3124497992,0.6875502008,7.78
2019-12-08,BM-11785_32725,FUR-CH-10002439,4,172.33,0.0749865808,0.9250134192,13.97
2019-05-02,KT-16480_19134,TEC-CO-10001449,5,1559.97,0.1333355556,0.8666644444,240.0
2019-12-09,JO-15280_92037,FUR-FU-10003829,2,4.19,0.3198051948,0.6801948052,1.97
2019-06-24,MS-17980_77095,OFF-FA-10002815,6,14.12,0.3374002816,0.6625997184,7.19
2019-06-24,MS-17980_77095,OFF-PA-10002005,5,16.85,0.3499228395,0.6500771605,9.07
2019-04-20,MH-17290_90036,OFF-AR-10003504,5,15.19,0.2901869159,0.7098130841,6.21
2019-04-20,MH-17290_90036,OFF-LA-10000305,2,6.8,0.4603174603,0.5396825397,5.8
2019-10-05,Dp-13240_98115,FUR-FU-10001196,11,44.43,0.2999842445,0.7000157555,19.04
2019-10-05,Dp-13240_98115,TEC-AC-10002942,5,286.35,0.17,0.83,58.65
2019-09-17,SC-20095_55407,OFF-BI-10000301,2,6.47,0.5,0.5,6.47
2019-09-17,SC-20095_55407,OFF-BI-10001120,5,4819.47,0.4900004762,0.5099995238,4630.48
2019-09-17,SC-20095_55407,OFF-PA-10004888,5,16.85,0.4799382716,0.5200617284,15.55
2019-09-17,SC-20095_55407,OFF-ST-10000736,5,388.7,0.040009879,0.959990121,16.2
2019-07-15,ME-18010_94122,FUR-CH-10001215,2,751.47,0.0625023392,0.9374976608,50.1
2019-07-15,ME-18010_94122,FUR-TA-10004175,1,245.57,0.0999816749,0.9000183251,27.28
2019-07-15,ME-18010_94122,OFF-AR-10002067,5,73.41,0.2599798387,0.7400201613,25.79
2019-02-26,SC-20095_33063,OFF-AR-10001374,3,13.22,0.1498392283,0.8501607717,2.33
2019-10-13,JF-15490_90032,OFF-PA-10004519,3,6.85,0.490327381,0.509672619,6.59
2019-07-26,BF-10975_28205,FUR-FU-10000629,4,31.99,0.2750963064,0.7249036936,12.14
2019-07-26,BF-10975_28205,OFF-AP-10001005,1,52.7,0.1624284806,0.8375715194,10.22
2019-07-26,BF-10975_28205,OFF-LA-10000240,3,11.62,0.3375142531,0.6624857469,5.92
2019-07-26,BF-10975_28205,OFF-PA-10002377,2,48.94,0.3749680715,0.6250319285,29.36
2019-10-01,MR-17545_19140,FUR-FU-10000222,5,108.81,0.1624846059,0.8375153941,21.11
2019-07-16,NP-18325_94122,FUR-CH-10000155,3,645.95,0.0999972134,0.9000027866,71.77
2019-07-16,NP-18325_94122,FUR-TA-10004767,3,151.19,0.1124743176,0.8875256824,19.16
2019-07-16,NP-18325_94122,OFF-AR-10003190,4,8.29,0.2803819444,0.7196180556,3.23
2019-07-16,NP-18325_94122,OFF-ST-10003058,10,167.92,0.2899788584,0.7100211416,68.58
2019-09-15,LH-16750_19140,OFF-BI-10000050,3,11.61,-0.7671232877,1.7671232877,-5.04
2019-05-15,MW-18235_23464,OFF-BI-10003925,7,1439.44,0.4700010678,0.5299989322,1276.49
2019-05-15,MW-18235_23464,TEC-PH-10001530,3,444.94,0.2799974109,0.7200025891,173.03
2019-04-28,PM-18940_49201,OFF-BI-10001294,4,25.74,0.45,0.55,21.06
2019-09-01,RB-19465_74133,FUR-CH-10004698,2,116.61,0.2800074092,0.7199925908,45.35
2019-09-01,RB-19465_74133,FUR-TA-10001039,5,318.13,0.2599906955,0.7400093045,111.77
2019-09-01,RB-19465_74133,OFF-BI-10000474,2,16.67,0.4800374298,0.5199625702,15.39
2019-09-01,RB-19465_74133,OFF-ST-10003327,2,14.1,0.2900302115,0.7099697885,5.76
2019-01-07,MM-17920_43055,OFF-BI-10003476,2,5.96,-0.7325581395,1.7325581395,-2.52
2019-01-07,MM-17920_43055,OFF-PA-10002947,7,24.32,0.3499064421,0.6500935579,13.09
2019-12-23,MG-17890_60174,FUR-FU-10002111,3,13.54,-0.5491990847,1.5491990847,-4.8
2019-04-23,KH-16360_19901,TEC-PH-10000376,2,14.79,0.2597597598,0.7402402402,5.19
2019-03-11,BN-11515_55044,OFF-AP-10001154,2,57.21,0.3899552143,0.6100447857,36.57
2019-03-11,BN-11515_55044,OFF-AR-10003829,6,13.97,0.2901422764,0.7098577236,5.71
2019-03-11,BN-11515_55044,OFF-BI-10000136,6,18.66,0.4799331104,0.5200668896,17.22
2019-03-11,BN-11515_55044,OFF-BI-10001758,10,28.3,0.4700374532,0.5299625468,25.1
2019-03-11,BN-11515_55044,OFF-PA-10000466,7,23.59,0.5,0.5,23.59
2019-07-30,CS-12130_90004,FUR-CH-10003817,7,318.88,0.062503675,0.937496325,21.26
2019-07-30,CS-12130_90004,OFF-PA-10000659,3,11.1,0.4699140401,0.5300859599,9.84
2019-07-30,CS-12130_90004,OFF-PA-10001144,2,57.7,0.4799927902,0.5200072098,53.26
2019-04-22,MY-18295_21215,OFF-AR-10004752,2,3.84,0.2808988764,0.7191011236,1.5
2019-04-22,MY-18295_21215,OFF-BI-10001628,2,11.47,0.4501438159,0.5498561841,9.39
2019-04-22,MY-18295_21215,OFF-LA-10000452,1,1.64,0.4793650794,0.5206349206,1.51
2019-04-22,MY-18295_21215,OFF-ST-10000877,9,368.23,0.2600028134,0.7399971866,129.38
2019-11-21,MS-17770_10035,OFF-FA-10003021,2,2.44,0.3510638298,0.6489361702,1.32
2019-11-10,JD-16150_90008,FUR-BO-10004015,3,280.77,0.0823610158,0.9176389842,25.2
2019-11-10,JD-16150_90008,OFF-ST-10000991,3,334.56,0.0300078281,0.9699921719,10.35
2019-11-10,JD-16150_90008,TEC-PH-10004188,4,97.96,-0.2249593598,1.2249593598,-17.99
2019-11-19,MP-18175_10009,FUR-BO-10003159,3,313.89,-0.1374886755,1.1374886755,-37.94
2019-11-19,MP-18175_10009,OFF-ST-10003470,4,1062.02,0.0500035781,0.9499964219,55.9
2019-05-05,HD-14785_60610,OFF-BI-10002026,9,277.14,-1.6500286862,2.6500286862,-172.56
2019-05-05,HD-14785_60610,OFF-PA-10003036,3,11.79,0.3251287922,0.6748712078,5.68
2019-11-11,YC-21895_19711,FUR-FU-10002379,3,109.48,0.1200064304,0.8799935696,14.93
2019-11-11,YC-21895_19711,OFF-AR-10003752,5,31.19,0.4599134199,0.5400865801,26.56
2019-11-11,YC-21895_19711,OFF-ST-10002011,7,2142.06,0.2700003067,0.7299996933,792.27
2019-12-09,SP-20860_60623,FUR-FU-10001546,2,16.02,-0.8758782201,1.8758782201,-7.48
2019-10-28,DM-13345_7050 ,OFF-BI-10000546,2,2.94,0.4895833333,0.5104166667,2.82
2019-10-02,DN-13690_10011,OFF-PA-10003823,4,68.16,0.4499677211,0.5500322789,55.76
2019-06-28,KE-16420_80013,OFF-AP-10000692,2,29.19,0.0999074931,0.9000925069,3.24
2019-06-28,KE-16420_80013,OFF-PA-10001977,4,115.4,0.3500056325,0.6499943675,62.14
2019-12-21,AT-10435_90004,OFF-LA-10004425,4,6.13,0.4697231834,0.5302768166,5.43
2019-11-01,MS-17365_54401,OFF-AP-10001293,6,177.03,0.2800146413,0.7199853587,68.85
2019-11-01,MS-17365_54401,OFF-BI-10004970,3,6.57,0.4697336562,0.5302663438,5.82
2019-11-01,MS-17365_54401,OFF-ST-10002214,2,16.71,0.2599645704,0.7400354296,5.87
2019-11-01,MS-17365_54401,OFF-ST-10004258,3,26.74,0.26999727,0.73000273,9.89
2019-09-14,SB-20185_60653,FUR-BO-10004218,5,563.92,-0.1428571429,1.1428571429,-70.49
2019-09-14,SB-20185_60653,TEC-PH-10002185,2,7.65,0.3120503597,0.6879496403,3.47
2019-08-18,DW-13585_42301,OFF-SU-10004661,3,18.87,0.26,0.74,6.63
2019-11-25,RP-19390_53711,FUR-CH-10001854,8,2133.96,0.2399994302,0.7600005698,673.88
2019-11-25,RP-19390_53711,OFF-AR-10000475,4,34.05,0.2699399657,0.7300600343,12.59
2019-11-17,SS-20140_75150,FUR-FU-10001940,2,8.92,-0.4003139717,1.4003139717,-2.55
2019-11-17,SS-20140_75150,OFF-AP-10004336,3,121.33,-2.5497366881,3.5497366881,-87.15
2019-11-17,SS-20140_75150,TEC-AC-10003709,7,3.88,0.2996389892,0.7003610108,1.66
2019-10-27,JK-16120_33311,TEC-AC-10004171,10,559.94,0.3000050005,0.6999949995,239.98
2019-12-13,IM-15070_35630,FUR-CH-10000513,14,1656.07,0.0900014287,0.9099985713,163.79
2019-12-13,IM-15070_35630,OFF-BI-10001191,6,77.91,0.4899842891,0.5100157109,74.85
2019-12-13,IM-15070_35630,OFF-SU-10004115,1,5.31,0.2696011004,0.7303988996,1.96
2019-09-27,RD-19930_75217,FUR-FU-10000758,3,50.85,-0.6000629327,1.6000629327,-19.07
2019-09-27,RD-19930_75217,OFF-BI-10002609,3,4.83,-1.6983240223,2.6983240223,-3.04
2019-09-27,RD-19930_75217,OFF-FA-10000254,4,18.84,-0.2501658925,1.2501658925,-3.77
2019-09-27,RD-19930_75217,OFF-FA-10002676,3,3.47,0.2004608295,0.7995391705,0.87
2019-09-27,RD-19930_75217,OFF-LA-10002271,2,3.21,0.3488843813,0.6511156187,1.72
2019-03-17,PO-18865_90036,OFF-ST-10000585,2,244.5,0.2599878935,0.7400121065,85.9
2019-03-17,PO-18865_90036,TEC-PH-10003484,6,566.95,0.0625051674,0.9374948326,37.8
2019-12-14,WB-21850_75051,OFF-AP-10001563,2,68.98,-2.5501801338,3.5501801338,-49.55
2019-12-14,WB-21850_75051,TEC-AC-10004510,5,73.62,-0.125,1.125,-8.18
2019-09-21,TS-21205_7601 ,FUR-FU-10001588,3,49.9,0.4299748686,0.5700251314,37.64
2019-10-31,GA-14515_31907,OFF-PA-10000587,6,22.71,0.4800824176,0.5199175824,20.97
2019-11-04,SC-20020_48640,FUR-CH-10004997,3,451.15,0.2000035465,0.7999964535,112.79
2019-11-04,SC-20020_48640,OFF-AR-10001149,2,2.38,0.3897435897,0.6102564103,1.52
2019-11-04,SC-20020_48640,OFF-PA-10000130,3,7.06,0.4501557632,0.5498442368,5.78
2019-11-04,SC-20020_48640,OFF-PA-10002479,3,8.71,0.4501262626,0.5498737374,7.13
2019-11-04,SC-20020_48640,OFF-ST-10001490,3,374.79,0.2999943968,0.7000056032,160.62
2019-11-04,SC-20020_48640,OFF-ST-10004950,3,50.98,0.1900222434,0.8099777566,11.96
2019-11-22,MO-17500_11520,OFF-BI-10003676,2,11.21,0.3501449275,0.6498550725,6.04
2019-10-29,ON-18715_27511,OFF-AP-10004859,5,53.14,0.0875686813,0.9124313187,5.1
2019-10-29,ON-18715_27511,OFF-FA-10000585,3,5.66,0.3245823389,0.6754176611,2.72
2019-10-28,SG-20605_10009,OFF-BI-10000666,2,30.56,0.3750511247,0.6249488753,18.34
2019-10-28,SG-20605_10009,OFF-BI-10003712,2,5.01,0.3625954198,0.6374045802,2.85
2019-10-28,SG-20605_10009,TEC-PH-10000984,4,564.45,0.2800015307,0.7199984693,219.51
2019-11-22,BT-11680_77041,TEC-MA-10004679,5,1198.62,-0.2,1.2,-199.77
2019-04-30,HP-14815_90049,OFF-BI-10003684,8,87.96,0.3750177633,0.6249822367,52.78
2019-08-13,JK-15625_43229,OFF-AR-10004930,2,8.98,0.1623134328,0.8376865672,1.74
2019-02-08,ML-17395_98103,OFF-AP-10001293,2,59.01,0.2800146413,0.7199853587,22.95
2019-02-08,ML-17395_98103,OFF-SU-10000157,2,233.85,0.0199899422,0.9800100578,4.77
2019-02-08,ML-17395_98103,TEC-AC-10000736,3,153.58,0.3600033338,0.6399966662,86.39
2019-04-02,JS-15880_43615,FUR-TA-10004442,1,266.77,-0.5499970949,1.5499970949,-94.66
2019-04-16,AH-10030_12180,OFF-BI-10004970,3,6.56,0.3380423814,0.6619576186,3.35
2019-04-16,AH-10030_12180,OFF-EN-10004773,8,126.4,0.4899935442,0.5100064558,121.44
2019-11-18,HP-14815_23464,FUR-FU-10002045,5,62.24,0.4400359874,0.5599640126,48.91
2019-04-07,JD-15895_19140,OFF-AR-10000122,4,16.74,0.0627099664,0.9372900336,1.12
2019-04-07,JD-15895_19140,OFF-BI-10003656,10,917.95,-0.8000078436,1.8000078436,-407.98
2019-04-07,JD-15895_19140,OFF-FA-10002780,13,20.92,0.3249435302,0.6750564698,10.07
2019-04-07,JD-15895_19140,TEC-PH-10000702,12,63.54,0.1166411789,0.8833588211,8.39
2019-02-10,MN-17935_75220,OFF-AP-10001303,2,21.89,-1.75,2.75,-13.93
2019-02-10,MN-17935_75220,OFF-BI-10002012,3,2.81,-1.6018518519,2.6018518519,-1.73
