Order ID,Product ID,Sales,Quantity,Profit
CA-2016-109869,FUR-TA-10001889,1272.63,6,-814.48
CA-2016-109869,OFF-BI-10000315,28.48,5,-20.89
CA-2016-109869,OFF-SU-10003505,185.38,2,-34.76
CA-2016-109869,OFF-AP-10002578,78.27,2,5.87
US-2015-101399,FUR-FU-10002918,254.74,7,-312.06
CA-2017-154907,FUR-BO-10002824,205.33,2,-36.24
US-2016-100419,OFF-BI-10002194,4.79,3,-7.9
CA-2015-154144,OFF-PA-10004071,55.48,1,26.63
CA-2014-144666,OFF-ST-10002743,340.92,3,3.41
CA-2014-144666,FUR-BO-10001601,222.67,2,10.48
CA-2014-144666,TEC-PH-10002680,703.97,4,88.0
CA-2014-144666,OFF-ST-10001321,92.52,6,24.98
CA-2014-144666,OFF-PA-10001509,62.65,7,28.82
CA-2014-144666,OFF-PA-10003465,94.85,5,45.53
CA-2016-103891,TEC-PH-10000149,95.76,6,7.18
CA-2016-152632,FUR-FU-10002671,40.2,3,19.3
CA-2016-100790,OFF-AR-10003045,14.7,5,6.62
CA-2016-100790,OFF-ST-10000689,704.25,5,84.51
CA-2014-134677,TEC-AC-10001445,9.09,3,1.91
CA-2014-127691,OFF-AR-10002053,5.96,2,1.67
CA-2014-127691,TEC-AC-10002567,159.98,2,57.59
CA-2017-140963,OFF-LA-10003923,29.6,2,14.8
CA-2017-140963,FUR-BO-10001337,514.16,5,-30.24
CA-2017-140963,TEC-PH-10001924,279.96,5,17.5
CA-2014-154627,TEC-PH-10001363,2735.95,6,341.99
CA-2014-133753,TEC-PH-10000376,7.99,1,0.6
CA-2014-133753,TEC-AC-10000303,63.98,2,10.4
CA-2014-133753,OFF-AR-10001953,70.37,2,6.16
CA-2014-113362,OFF-ST-10001809,449.15,5,8.98
CA-2014-113362,OFF-EN-10003845,11.07,3,5.09
CA-2016-169166,TEC-AC-10000991,93.98,2,13.16
US-2016-120929,FUR-TA-10001857,189.88,3,-94.94
CA-2015-134782,OFF-EN-10001434,105.42,2,51.66
CA-2016-126158,OFF-BI-10002498,119.62,8,40.37
CA-2016-126158,FUR-FU-10004864,255.76,4,81.84
CA-2016-126158,FUR-CH-10002602,241.57,2,18.12
CA-2016-126158,FUR-FU-10000073,69.3,9,22.87
US-2016-105578,OFF-BI-10001670,22.62,2,-15.08
US-2016-105578,OFF-BI-10001658,14.95,2,-11.96
US-2016-105578,FUR-CH-10001215,801.57,2,50.1
US-2016-105578,OFF-BI-10000831,2.38,3,-1.9
US-2016-105578,OFF-PA-10000357,32.79,1,11.89
CA-2017-134978,OFF-BI-10003274,15.92,5,5.37
CA-2015-145352,OFF-AR-10001662,2.74,1,0.74
CA-2015-145352,OFF-AR-10003856,8.34,3,2.17
CA-2015-145352,OFF-ST-10001228,46.74,3,11.68
CA-2015-145352,OFF-BI-10003527,6354.95,5,3177.48
CA-2017-135307,FUR-FU-10001290,126.3,3,40.42
CA-2017-135307,TEC-AC-10002399,38.04,2,12.17
CA-2016-106341,OFF-AR-10002053,7.15,3,0.72
CA-2017-163405,OFF-AR-10003811,6.63,3,1.79
CA-2017-163405,OFF-AR-10001246,5.88,2,1.71
CA-2017-127432,TEC-CO-10003236,2999.95,5,1379.98
CA-2017-127432,OFF-ST-10004507,51.45,3,13.89
CA-2017-127432,OFF-PA-10001667,11.96,2,5.38
CA-2017-127432,OFF-ST-10004459,1126.02,3,56.3
CA-2015-157812,TEC-AC-10000171,18.39,1,5.29
CA-2015-157812,OFF-ST-10000736,129.57,2,-25.91
CA-2015-157812,OFF-BI-10000285,14.11,9,-21.17
CA-2017-145142,FUR-TA-10001857,210.98,2,21.1
US-2016-139486,TEC-PH-10003555,55.18,3,-12.41
US-2016-139486,TEC-AC-10003832,66.26,2,27.17
CA-2015-158792,OFF-FA-10002815,22.2,5,10.43
CA-2017-113558,FUR-CH-10003379,683.95,3,42.75
CA-2017-113558,FUR-FU-10001756,45.7,3,5.14
US-2015-138303,OFF-ST-10004963,36.34,3,-7.27
US-2015-138303,OFF-SU-10002881,666.25,1,-149.91
US-2015-138303,OFF-EN-10001335,52.51,6,19.69
CA-2015-102848,FUR-CH-10000595,190.72,1,11.92
US-2017-129441,FUR-FU-10000448,47.94,3,2.4
CA-2016-168753,TEC-PH-10000984,979.95,5,274.39
CA-2016-168753,OFF-BI-10002557,22.75,5,11.38
CA-2016-126613,OFF-ST-10001325,16.77,2,1.47
US-2017-122637,OFF-BI-10002429,42.62,7,-68.19
CA-2015-147851,OFF-BI-10004528,10.75,4,3.36
CA-2015-134894,OFF-AP-10001271,152.94,3,41.29
CA-2015-134894,FUR-CH-10002647,283.92,4,70.98
CA-2014-140795,TEC-AC-10001432,468.9,6,206.32
CA-2016-136924,TEC-PH-10002262,380.86,8,38.09
US-2015-120161,OFF-ST-10001809,646.78,9,-145.52
CA-2014-103849,TEC-AC-10001465,58.11,2,7.26
CA-2014-103849,TEC-PH-10002597,100.79,1,6.3
CA-2014-103849,FUR-FU-10000723,66.11,4,-84.29
CA-2017-162929,OFF-BI-10000404,41.28,6,13.93
CA-2017-162929,OFF-PA-10002986,13.36,2,6.41
CA-2015-113173,OFF-ST-10000604,250.27,9,15.64
CA-2015-113173,OFF-BI-10004738,11.36,3,-17.05
CA-2015-113173,OFF-SU-10001935,8.72,5,-1.74
CA-2016-136406,FUR-CH-10002024,1121.57,2,0.0
CA-2017-112774,FUR-FU-10003039,34.5,1,6.04
CA-2017-101945,OFF-FA-10004248,10.82,3,2.57
CA-2017-100650,OFF-ST-10001780,1295.78,2,310.99
CA-2014-155852,OFF-AR-10003560,19.46,4,3.4
CA-2016-113243,OFF-LA-10001297,20.7,2,9.94
CA-2016-113243,FUR-TA-10004256,1335.68,4,-217.05
CA-2016-113243,OFF-PA-10003441,32.4,5,15.55
CA-2017-118731,FUR-FU-10003347,42.6,3,16.61
CA-2017-118731,OFF-BI-10000069,84.06,7,27.32
CA-2014-145576,OFF-AP-10003914,13.0,5,1.3
CA-2014-145576,FUR-FU-10004020,13.13,3,3.77
CA-2015-130736,OFF-FA-10003467,3.96,2,0.0
CA-2015-130736,OFF-LA-10000634,2.61,1,1.2
CA-2017-137099,TEC-PH-10002496,374.38,3,46.8
CA-2017-156951,OFF-PA-10004530,91.84,8,45.0
CA-2017-156951,OFF-BI-10001107,81.09,7,27.37
CA-2017-156951,OFF-PA-10004451,19.44,3,9.33
CA-2017-156951,FUR-CH-10004997,451.15,3,0.0
CA-2017-164826,OFF-LA-10001297,72.45,7,34.78
CA-2017-164826,OFF-FA-10000585,13.96,4,6.42
CA-2017-164826,OFF-BI-10001922,33.26,7,11.23
CA-2017-164826,TEC-PH-10000347,14.85,3,4.01
CA-2016-127250,OFF-AR-10003394,8.82,3,2.38
CA-2015-149713,OFF-PA-10004530,160.72,14,78.75
CA-2015-149713,OFF-PA-10001450,19.92,4,9.76
CA-2015-149713,OFF-SU-10001574,7.3,2,2.19
CA-2017-118640,OFF-ST-10002974,69.71,2,8.71
CA-2017-118640,FUR-FU-10001475,8.79,1,-5.71
CA-2015-132906,OFF-SU-10004498,51.52,4,1.55
CA-2017-145233,TEC-PH-10004977,470.38,3,52.92
CA-2017-145233,TEC-PH-10000586,105.58,2,9.24
CA-2017-145233,OFF-AP-10000358,31.15,3,3.5
CA-2017-145233,OFF-BI-10002764,6.78,7,-4.75
CA-2017-145233,TEC-PH-10001254,406.37,4,30.48
CA-2015-128139,FUR-CH-10003956,70.98,1,4.97
CA-2015-128139,OFF-LA-10003930,294.93,3,144.52
US-2016-156986,TEC-PH-10003800,84.78,2,-20.14
US-2016-156986,OFF-PA-10002005,20.74,4,7.26
US-2016-156986,OFF-BI-10002498,16.82,3,-12.9
US-2016-156986,OFF-PA-10004101,10.37,2,3.63
CA-2014-135405,OFF-AR-10004078,9.34,2,1.17
CA-2014-135405,TEC-AC-10001266,31.2,3,9.75
CA-2014-131450,OFF-AP-10004708,76.12,2,22.07
CA-2014-131450,TEC-CO-10004115,1199.98,3,434.99
CA-2014-131450,TEC-PH-10002398,445.96,5,55.74
CA-2014-131450,FUR-FU-10001979,327.76,8,91.77
CA-2016-120180,OFF-SU-10004115,11.63,2,1.02
US-2016-100720,TEC-PH-10001425,143.98,3,-28.8
US-2016-100720,TEC-PH-10003963,494.38,4,-115.35
US-2016-100720,OFF-SU-10001574,5.84,2,0.73
CA-2014-149958,OFF-ST-10001490,142.78,1,17.85
CA-2014-149958,FUR-FU-10001756,45.7,3,5.14
CA-2014-149958,OFF-BI-10000773,7.22,3,-5.53
CA-2014-149958,OFF-BI-10001543,43.19,4,-31.67
CA-2014-149958,OFF-PA-10002120,131.9,3,47.82
US-2014-105767,OFF-BI-10000848,3.28,2,-2.63
US-2014-105767,OFF-AR-10001246,21.17,9,2.38
US-2014-105767,TEC-PH-10003092,55.19,2,-10.12
CA-2016-161816,TEC-PH-10003012,369.58,3,41.58
CA-2016-161816,OFF-LA-10004345,15.71,4,5.7
CA-2016-121223,OFF-PA-10001204,8.45,2,2.64
CA-2016-121223,TEC-PH-10004667,728.95,9,-157.94
CA-2017-138611,TEC-PH-10000011,119.94,10,15.99
CA-2017-138611,OFF-BI-10002949,3.65,2,-2.8
CA-2017-117947,FUR-FU-10003849,40.48,2,15.79
CA-2017-117947,FUR-FU-10000010,9.94,2,3.08
CA-2017-117947,OFF-BI-10002824,107.42,9,33.57
CA-2017-117947,TEC-PH-10002538,37.91,1,10.99
CA-2017-117947,FUR-FU-10000521,88.02,3,27.29
US-2014-111171,OFF-BI-10002103,8.69,5,-14.77
CA-2015-138009,FUR-CH-10004853,301.96,2,87.57
CA-2015-138009,OFF-AP-10000179,555.21,5,178.9
CA-2015-138009,OFF-ST-10001272,523.48,4,130.87
CA-2015-138009,OFF-AR-10004042,161.82,9,46.93
CA-2017-163020,FUR-FU-10000221,35.56,7,12.09
CA-2017-153787,OFF-AP-10001563,97.16,2,28.18
CA-2017-133431,OFF-BI-10000605,15.24,5,5.14
CA-2017-133431,OFF-PA-10002615,13.23,3,6.09
US-2016-135720,OFF-ST-10001963,243.38,3,-51.72
US-2016-135720,TEC-AC-10001267,119.8,5,29.95
US-2016-135720,TEC-PH-10002103,300.77,4,30.08
CA-2017-144694,TEC-AC-10002857,17.88,3,2.46
CA-2017-144694,OFF-LA-10003930,235.94,3,85.53
CA-2015-168004,FUR-CH-10001482,392.94,3,43.22
US-2016-123470,OFF-BI-10001989,18.88,3,-13.85
US-2016-123470,OFF-AP-10003287,122.33,3,12.23
CA-2016-115917,FUR-FU-10000576,1049.2,5,272.79
CA-2016-115917,OFF-BI-10004728,15.42,4,5.01
CA-2016-147067,FUR-FU-10000732,18.84,3,6.03
CA-2017-167913,OFF-ST-10000585,330.4,2,85.9
CA-2017-167913,OFF-LA-10002787,26.25,7,12.6
CA-2017-106103,TEC-AC-10003832,132.52,4,54.33
US-2017-127719,OFF-PA-10001934,6.48,1,3.18
CA-2017-126221,OFF-AP-10002457,209.3,2,56.51
CA-2016-103947,OFF-FA-10003112,31.56,5,9.86
CA-2016-103947,OFF-AP-10002350,30.14,2,3.01
CA-2016-160745,FUR-FU-10001935,14.8,4,6.07
CA-2016-160745,TEC-PH-10003273,302.38,3,22.68
CA-2016-160745,TEC-AC-10001142,316.0,4,31.6
CA-2016-132661,OFF-PA-10000482,379.4,10,178.32
CA-2017-140844,OFF-PA-10003892,97.82,2,45.98
CA-2017-140844,TEC-AC-10001101,103.12,8,10.31
CA-2016-137239,OFF-AP-10002439,113.55,2,8.52
CA-2016-137239,OFF-BI-10002827,3.32,2,-2.65
CA-2016-137239,OFF-EN-10002230,134.29,2,45.32
US-2016-156097,FUR-CH-10001215,701.37,2,-50.1
US-2016-156097,OFF-BI-10004654,2.31,2,-3.46
CA-2015-146563,OFF-ST-10001490,999.43,7,124.93
CA-2015-146563,OFF-ST-10001511,724.08,14,-135.77
CA-2015-146563,FUR-TA-10001768,918.78,5,-118.13
CA-2015-146563,OFF-BI-10003981,2.72,3,-4.22
CA-2016-123666,OFF-ST-10001522,459.95,5,18.4
CA-2016-143308,OFF-FA-10000621,10.74,3,5.26
CA-2017-132682,OFF-SU-10004231,23.76,3,2.08
CA-2017-132682,OFF-PA-10000474,85.06,3,28.71
CA-2017-132682,TEC-PH-10004042,381.58,3,28.62
CA-2014-156314,FUR-FU-10003096,30.36,5,8.73
US-2017-106663,FUR-FU-10002759,23.98,3,-14.39
US-2017-106663,FUR-TA-10000688,108.92,1,-71.89
US-2017-106663,OFF-PA-10002377,36.35,8,11.36
CA-2017-111178,OFF-AR-10001954,19.56,5,1.71
CA-2017-130351,OFF-AP-10004532,61.44,3,16.59
CA-2017-130351,OFF-PA-10002137,38.9,5,17.5
CA-2017-130351,TEC-AC-10003832,99.39,3,40.75
US-2017-119438,OFF-AP-10000804,2.69,3,-7.39
US-2017-119438,TEC-AC-10003614,27.82,3,4.52
US-2017-119438,FUR-FU-10003553,82.52,3,-41.26
US-2017-119438,OFF-BI-10004632,182.99,3,-320.24
CA-2016-164511,OFF-BI-10003305,14.35,3,4.66
CA-2016-164511,OFF-ST-10002583,64.96,2,2.6
CA-2016-164511,OFF-ST-10004507,68.6,4,18.52
US-2017-168116,TEC-MA-10004125,7999.98,4,-3839.99
US-2017-168116,OFF-AP-10002457,167.44,2,14.65
CA-2014-157784,TEC-AC-10003911,479.97,3,163.19
CA-2014-157784,OFF-LA-10001934,14.62,2,6.87
CA-2014-157784,OFF-PA-10000304,19.44,3,9.33
CA-2017-161480,FUR-BO-10004015,191.98,2,4.8
US-2014-117135,FUR-FU-10004071,104.01,1,14.56
US-2014-117135,TEC-PH-10002033,284.82,1,74.05
US-2014-117135,OFF-ST-10002444,36.84,3,10.32
CA-2015-131534,TEC-AC-10002253,166.24,1,24.94
CA-2015-131534,OFF-PA-10000743,33.4,5,16.03
CA-2015-119291,OFF-AR-10003373,198.27,8,17.35
CA-2015-119291,OFF-LA-10002312,47.36,4,17.76
CA-2015-119291,OFF-EN-10000927,200.98,7,62.81
CA-2015-119291,OFF-LA-10003510,97.7,4,31.75
CA-2015-119291,OFF-AR-10001118,2.7,1,0.81
CA-2015-119291,OFF-BI-10001575,18.59,2,-13.63
CA-2015-119291,OFF-BI-10001982,4.9,3,-3.43
CA-2017-114552,FUR-FU-10002960,15.07,3,4.14
CA-2016-163755,FUR-FU-10003394,209.88,3,35.68
CA-2015-142027,FUR-TA-10002774,369.91,3,-13.87
CA-2014-138527,OFF-PA-10001800,10.37,2,3.63
CA-2014-138527,OFF-AP-10001469,166.84,5,18.77
CA-2014-138527,TEC-AC-10002399,15.22,1,2.28
CA-2014-112158,TEC-AC-10003628,119.96,4,52.78
CA-2014-112158,FUR-BO-10003272,883.92,5,-110.49
CA-2014-112158,OFF-BI-10000050,46.72,8,15.77
CA-2014-113887,OFF-PA-10004071,55.48,1,26.63
CA-2017-146136,OFF-EN-10001219,24.45,4,8.86
US-2017-100048,OFF-AP-10001154,281.34,6,109.72
US-2017-100048,TEC-PH-10003012,307.98,2,89.31
US-2017-100048,TEC-AC-10001606,299.97,3,113.99
CA-2014-153150,OFF-BI-10003355,19.92,5,6.97
CA-2014-130092,FUR-FU-10000010,9.94,2,3.08
CA-2017-108910,FUR-FU-10002253,103.06,3,24.48
CA-2014-104472,OFF-BI-10001658,59.81,3,19.44
CA-2014-104472,FUR-FU-10000246,73.32,6,22.0
CA-2016-112942,OFF-PA-10004092,146.82,3,73.41
CA-2016-142335,FUR-TA-10000198,1652.94,3,231.41
CA-2016-142335,OFF-ST-10000036,296.37,3,80.02
CA-2014-117429,FUR-FU-10000222,129.92,5,21.11
CA-2016-114713,OFF-SU-10004664,45.58,7,5.13
CA-2017-144113,OFF-EN-10001141,17.57,2,6.37
CA-2017-144113,TEC-PH-10002170,55.99,1,5.6
US-2016-150861,OFF-PA-10001954,182.72,8,84.05
US-2016-150861,FUR-TA-10002228,400.03,2,-153.35
US-2016-150861,OFF-ST-10004634,33.63,3,10.09
US-2016-150861,FUR-CH-10002965,542.65,3,102.5
US-2016-150861,OFF-LA-10001317,6.3,2,3.02
CA-2017-131954,OFF-ST-10000736,242.94,3,9.72
CA-2017-131954,TEC-AC-10003610,179.97,3,86.39
CA-2017-131954,OFF-BI-10003982,99.7,6,33.65
CA-2017-131954,OFF-BI-10003291,27.94,4,9.43
CA-2017-131954,FUR-BO-10001619,84.98,1,18.7
CA-2017-131954,OFF-BI-10000138,18.72,5,6.55
CA-2014-132500,TEC-AC-10001383,49.98,2,8.5
CA-2014-112326,OFF-LA-10003223,11.78,3,4.27
CA-2014-112326,OFF-ST-10002743,272.74,3,-64.77
CA-2014-112326,OFF-BI-10004094,3.54,2,-5.49
US-2016-146710,OFF-SU-10004498,51.52,5,-10.95
US-2016-146710,OFF-PA-10002615,3.53,1,1.15
US-2016-146710,OFF-PA-10004971,4.62,1,1.68
US-2016-146710,OFF-SU-10004261,55.17,4,6.21
CA-2014-124429,FUR-TA-10002607,567.12,10,-28.36
CA-2014-124429,OFF-ST-10001809,359.32,4,7.19
CA-2016-150889,TEC-PH-10000004,11.99,1,0.9
CA-2017-126074,OFF-BI-10003638,58.05,3,26.7
CA-2017-126074,FUR-FU-10003577,157.74,11,56.79
CA-2017-126074,OFF-AR-10003478,56.98,7,22.79
CA-2017-126074,OFF-BI-10000546,2.88,1,1.41
CA-2016-110499,TEC-CO-10002095,1199.98,3,374.99
CA-2015-135272,FUR-FU-10002759,79.92,4,28.77
CA-2016-140928,FUR-TA-10001095,383.44,4,-167.32
CA-2014-106803,OFF-ST-10002444,24.56,2,6.88
CA-2014-106803,TEC-AC-10001267,119.8,4,47.92
CA-2017-117240,OFF-BI-10000848,13.13,3,4.27
CA-2017-133333,OFF-PA-10002377,22.72,4,10.22
CA-2015-112319,OFF-PA-10003441,58.32,9,27.99
CA-2017-126046,OFF-LA-10004484,12.39,3,5.7
CA-2015-114923,TEC-PH-10003931,107.98,3,-27.0
CA-2014-162775,OFF-EN-10001990,11.36,2,5.34
CA-2014-162775,OFF-EN-10001532,50.94,3,25.47
CA-2014-162775,TEC-AC-10003174,646.74,6,258.7
CA-2014-162775,OFF-BI-10004187,5.64,3,2.71
CA-2014-162775,OFF-ST-10000025,572.58,6,34.35
CA-2014-106810,FUR-FU-10004306,310.88,2,23.32
CA-2016-157245,FUR-CH-10003746,641.96,2,179.75
CA-2017-104220,OFF-BI-10001036,18.28,2,9.14
CA-2017-104220,TEC-PH-10004614,207.0,3,51.75
CA-2017-104220,OFF-BI-10000301,32.35,5,16.18
CA-2017-104220,OFF-BI-10003910,7.71,1,3.47
CA-2017-104220,OFF-AR-10004648,40.3,2,10.88
CA-2017-104220,FUR-FU-10002597,34.58,7,14.52
CA-2014-165974,OFF-AR-10003405,32.76,7,3.69
CA-2015-144267,FUR-CH-10002335,544.01,3,40.8
CA-2015-144267,OFF-PA-10000157,59.94,3,28.17
CA-2015-144267,OFF-PA-10001947,23.92,4,11.72
CA-2015-144267,OFF-PA-10003657,4.28,1,1.93
US-2015-157014,OFF-BI-10001098,32.07,5,-22.45
US-2015-157014,TEC-AC-10002167,24.0,2,-2.7
US-2015-157014,FUR-BO-10004409,35.49,1,-15.62
US-2015-157014,TEC-AC-10000057,47.98,2,0.6
CA-2015-154921,OFF-EN-10000056,186.69,3,87.74
CA-2017-129567,OFF-BI-10000014,17.46,2,5.89
CA-2015-154620,FUR-CH-10004675,348.93,2,34.89
CA-2015-115938,OFF-BI-10001543,143.96,4,69.1
CA-2015-115938,OFF-ST-10001321,15.42,1,4.16
CA-2015-115938,OFF-BI-10001132,43.04,8,21.09
CA-2015-115938,FUR-CH-10003199,332.94,3,79.91
CA-2016-105256,TEC-PH-10001530,1363.96,5,85.25
CA-2014-156433,OFF-LA-10001569,9.96,2,4.58
CA-2014-156433,OFF-PA-10003724,21.72,4,10.64
CA-2017-151428,OFF-BI-10000546,20.16,7,9.88
CA-2015-124653,OFF-PA-10000176,132.79,7,63.74
CA-2015-124653,OFF-PA-10002365,12.96,2,6.22
CA-2015-124653,OFF-LA-10002271,21.56,7,10.35
CA-2015-101910,FUR-CH-10002647,283.92,5,17.75
CA-2017-105809,FUR-FU-10004090,22.23,1,7.34
CA-2017-105809,TEC-PH-10001580,215.97,2,18.9
CA-2016-136133,OFF-AP-10000576,355.32,9,99.49
CA-2016-115504,OFF-PA-10003953,12.96,2,6.22
CA-2017-135783,FUR-FU-10000794,18.28,2,6.22
CA-2014-134313,OFF-AR-10001897,43.18,3,4.32
CA-2014-134313,TEC-PH-10001795,1983.97,4,248.0
CA-2015-140921,FUR-FU-10003347,28.4,2,11.08
CA-2015-140921,TEC-AC-10004901,149.97,3,50.99
CA-2014-151995,OFF-AR-10003190,11.52,4,3.23
CA-2014-151995,FUR-TA-10002903,1298.55,5,311.65
CA-2014-151995,OFF-AP-10000240,213.92,4,62.04
CA-2014-151995,TEC-AC-10001101,25.78,2,2.58
CA-2017-143686,FUR-FU-10000794,18.28,2,6.22
CA-2017-143686,TEC-AC-10001838,1399.93,7,601.97
CA-2015-106565,OFF-PA-10000061,51.84,8,24.88
CA-2016-149370,OFF-PA-10003651,5.34,1,1.87
CA-2014-140858,OFF-PA-10000304,41.47,8,14.52
CA-2014-140858,OFF-BI-10003094,3.17,3,-2.43
CA-2014-140858,FUR-CH-10001394,1228.46,5,0.0
CA-2014-140858,OFF-BI-10004230,31.09,3,-22.8
CA-2014-140858,OFF-PA-10003395,335.52,4,117.43
CA-2017-101434,TEC-AC-10002402,239.97,3,71.99
CA-2017-101434,OFF-LA-10003223,9.82,2,4.81
US-2014-102071,TEC-AC-10003441,67.8,4,4.07
US-2014-102071,TEC-AC-10000109,167.97,3,40.31
CA-2017-126956,OFF-FA-10002280,35.0,7,16.8
CA-2017-126956,OFF-SU-10000381,37.24,4,10.8
CA-2017-126956,OFF-EN-10004459,15.28,2,7.49
CA-2017-129462,FUR-CH-10000665,301.96,2,90.59
CA-2017-129462,OFF-AP-10003884,180.66,3,50.58
CA-2017-129462,TEC-PH-10001557,191.98,2,51.83
CA-2017-129462,TEC-PH-10002085,65.99,1,17.16
CA-2016-165316,OFF-AR-10002956,35.22,2,2.64
CA-2016-165316,OFF-AP-10003266,23.7,2,6.52
CA-2016-165316,TEC-MA-10004002,265.48,1,-111.5
US-2014-115987,OFF-BI-10001071,51.18,4,-79.34
US-2017-156083,OFF-PA-10001560,9.66,2,3.26
US-2016-137547,TEC-PH-10002365,21.07,3,1.58
CA-2015-100454,OFF-AR-10004648,60.45,3,16.32
CA-2015-100454,OFF-AR-10002578,11.52,4,3.34
CA-2015-100454,FUR-BO-10001519,186.05,4,9.3
CA-2016-161669,OFF-BI-10001294,37.44,4,11.7
CA-2016-161669,OFF-BI-10001636,26.98,4,8.77
CA-2016-161669,OFF-SU-10002503,11.36,2,3.29
CA-2016-161669,OFF-LA-10004093,14.62,2,6.87
CA-2015-114300,TEC-PH-10001552,83.72,7,23.44
CA-2015-114300,FUR-CH-10001891,287.94,3,77.74
CA-2017-107503,FUR-FU-10003878,48.9,4,8.56
CA-2014-107755,TEC-AC-10000710,115.36,7,49.6
CA-2016-152534,OFF-AR-10002335,5.16,2,1.34
CA-2016-152534,OFF-PA-10001870,38.88,6,18.66
CA-2016-113747,OFF-AR-10003373,185.88,6,50.19
CA-2016-123274,FUR-FU-10004090,44.46,2,14.67
CA-2016-123274,OFF-ST-10000736,242.94,3,9.72
CA-2014-125612,OFF-PA-10001019,39.96,2,18.78
CA-2014-125612,OFF-SU-10002537,102.3,10,26.6
CA-2014-125612,OFF-ST-10003221,21.36,2,5.77
CA-2017-161984,OFF-PA-10004569,7.61,1,3.58
CA-2017-161984,OFF-FA-10000624,7.16,2,3.58
CA-2014-133851,OFF-SU-10001225,7.36,2,0.15
CA-2014-133851,OFF-AR-10003752,23.1,2,10.63
CA-2016-134474,TEC-AC-10001714,191.47,6,40.69
CA-2016-134474,OFF-AR-10003958,5.25,2,0.59
CA-2016-134474,TEC-PH-10002923,59.18,2,5.18
CA-2014-149020,OFF-LA-10004272,2.89,1,1.36
CA-2014-149020,FUR-FU-10000965,51.94,1,21.3
CA-2016-134362,OFF-LA-10004853,15.94,4,5.18
CA-2014-136742,OFF-BI-10003719,44.91,6,-35.93
CA-2016-158099,OFF-BI-10000545,1141.47,5,-760.98
CA-2016-158099,TEC-PH-10002496,280.78,3,-46.8
CA-2015-131128,OFF-PA-10003591,34.44,3,17.22
CA-2014-148488,OFF-PA-10004470,11.36,2,5.23
CA-2014-148488,OFF-BI-10000315,106.34,7,37.22
CA-2017-114636,OFF-PA-10001790,192.16,5,67.26
CA-2016-116736,FUR-FU-10004017,322.59,3,64.52
CA-2016-116736,TEC-AC-10003628,29.99,1,13.2
CA-2016-116736,TEC-AC-10002049,371.97,3,66.95
US-2014-158638,OFF-BI-10003712,5.89,4,-4.12
CA-2017-111689,OFF-BI-10003984,68.47,3,23.11
CA-2017-111689,FUR-CH-10004287,1242.9,5,262.39
CA-2015-129098,OFF-ST-10001321,30.84,2,8.33
US-2017-123463,OFF-AR-10001118,13.48,4,5.93
CA-2016-165148,FUR-FU-10000732,31.4,5,10.05
CA-2014-134061,FUR-FU-10001424,17.46,2,5.94
CA-2015-143602,OFF-BI-10002071,13.94,3,4.53
CA-2017-115364,OFF-ST-10002486,83.76,12,1.68
CA-2017-150707,OFF-BI-10001078,37.66,7,18.45
CA-2014-104976,OFF-PA-10003845,34.68,6,16.99
CA-2017-132934,TEC-AC-10000927,149.95,5,14.99
CA-2017-132934,OFF-BI-10001098,51.31,3,18.6
CA-2017-133256,OFF-PA-10001622,4.54,1,2.04
CA-2017-133256,OFF-AR-10003158,15.92,4,5.41
CA-2017-133256,TEC-PH-10002660,543.92,8,135.98
CA-2016-105494,OFF-ST-10002205,155.82,7,42.07
CA-2016-105494,OFF-BI-10003364,70.01,3,24.5
CA-2016-140634,OFF-EN-10001099,15.65,2,5.09
CA-2014-144407,OFF-LA-10003923,103.6,7,51.8
CA-2017-160983,OFF-PA-10002250,46.96,8,22.54
US-2016-114622,OFF-BI-10004716,8.9,2,-6.53
CA-2017-150959,OFF-LA-10001045,10.44,5,3.39
CA-2017-150959,OFF-BI-10001510,18.34,4,-32.09
CA-2017-132353,TEC-PH-10004536,323.98,3,20.25
CA-2016-130477,OFF-PA-10002947,20.04,3,9.62
CA-2016-130477,OFF-ST-10002583,64.96,2,2.6
CA-2016-130477,OFF-PA-10000019,12.96,2,6.22
CA-2017-143259,FUR-BO-10003441,323.14,4,12.12
CA-2017-143259,TEC-PH-10004774,90.93,7,2.73
CA-2017-143259,OFF-BI-10003684,52.78,3,19.79
CA-2017-137596,TEC-PH-10001494,1199.8,4,323.95
CA-2017-137596,TEC-AC-10004666,1928.78,7,829.38
CA-2017-137596,OFF-ST-10003816,352.38,2,81.05
CA-2015-133627,FUR-FU-10001935,22.2,6,9.1
CA-2017-102519,FUR-FU-10004091,46.94,1,19.25
CA-2017-102519,TEC-AC-10001772,143.73,9,56.05
US-2014-141215,FUR-TA-10001520,99.92,2,-18.56
US-2014-141215,FUR-CH-10003379,797.94,4,-57.0
US-2014-141215,OFF-BI-10002706,8.57,3,-14.57
CA-2016-165218,OFF-EN-10000056,149.35,3,50.41
CA-2016-165218,OFF-ST-10001558,12.99,1,-0.81
CA-2014-138296,OFF-ST-10002444,24.56,2,6.88
CA-2015-111164,TEC-AC-10002473,85.14,3,34.91
CA-2015-111164,TEC-PH-10004531,21.99,1,10.56
CA-2015-111164,OFF-AP-10004487,406.6,5,113.85
CA-2016-149797,OFF-BI-10003650,841.57,2,294.55
CA-2014-132962,OFF-PA-10003543,15.55,3,5.44
CA-2014-132962,TEC-AC-10004353,252.0,5,53.55
