Order ID,Order Date,Ship Date,Customer ID,Address ID
CA-2015-115938,2020-06-19,2020-06-23,SA-20830,SA-20830_23223
CA-2016-105256,2021-05-14,2021-05-14,JK-15730,JK-15730_28806
CA-2014-156433,2019-09-14,2019-09-20,ES-14020,ES-14020_94110
CA-2017-151428,2022-09-15,2022-09-20,RH-19495,RH-19495_55901
CA-2015-124653,2020-12-17,2020-12-19,DB-13120,DB-13120_14609
CA-2015-101910,2020-11-20,2020-11-26,CD-11920,CD-11920_92530
CA-2017-105809,2022-02-14,2022-02-17,HW-14935,HW-14935_92105
CA-2016-136133,2021-08-12,2021-08-17,HW-14935,HW-14935_10024
CA-2016-115504,2021-03-06,2021-03-11,MC-18130,MC-18130_71203
CA-2017-135783,2022-04-16,2022-04-18,GM-14440,GM-14440_94122
CA-2014-134313,2019-10-26,2019-11-01,RA-19915,RA-19915_80219
CA-2015-140921,2020-01-28,2020-01-30,AA-10375,AA-10375_68104
CA-2014-151995,2019-10-07,2019-10-09,ZC-21910,ZC-21910_98026
CA-2017-143686,2022-05-08,2022-05-08,PJ-19015,PJ-19015_92704
CA-2015-106565,2020-03-13,2020-03-16,BW-11110,BW-11110_53209
CA-2016-149370,2021-09-09,2021-09-13,DB-13210,DB-13210_19140
CA-2014-140858,2019-06-22,2019-06-26,CA-12775,CA-12775_19140
CA-2017-101434,2022-06-14,2022-06-21,TR-21325,TR-21325_7109
US-2014-102071,2019-05-03,2019-05-09,PG-18820,PG-18820_94110
CA-2017-126956,2022-08-15,2022-08-22,GT-14710,GT-14710_55044
CA-2017-129462,2022-06-10,2022-06-15,JE-15745,JE-15745_41042
CA-2016-165316,2021-07-17,2021-07-21,JB-15400,JB-15400_33614
US-2014-115987,2019-09-02,2019-09-07,LH-17020,LH-17020_75701
US-2017-156083,2022-10-29,2022-11-05,JL-15175,JL-15175_38401
US-2016-137547,2021-03-01,2021-03-06,EB-13705,EB-13705_76106
CA-2015-100454,2020-11-13,2020-11-18,BM-11650,BM-11650_10035
CA-2016-161669,2021-11-01,2021-11-03,EM-14095,EM-14095_90036
CA-2015-114300,2020-10-06,2020-10-10,AF-10885,AF-10885_40214
CA-2017-107503,2021-12-26,2021-12-31,GA-14725,GA-14725_44052
CA-2014-107755,2019-02-01,2019-02-06,CK-12760,CK-12760_7036
CA-2016-152534,2021-06-14,2021-06-19,DP-13105,DP-13105_93905
CA-2016-113747,2021-05-22,2021-05-29,VD-21670,VD-21670_39212
CA-2016-123274,2021-02-12,2021-02-17,GT-14710,GT-14710_10035
CA-2014-125612,2019-07-28,2019-08-02,BK-11260,BK-11260_10035
CA-2017-161984,2022-04-04,2022-04-09,SJ-20125,SJ-20125_8901
CA-2014-133851,2019-06-03,2019-06-10,CM-12445,CM-12445_94122
CA-2016-134474,2020-12-29,2020-12-31,AJ-10795,AJ-10795_32216
CA-2014-149020,2019-01-04,2019-01-09,AJ-10780,AJ-10780_22153
CA-2016-134362,2021-09-23,2021-09-26,LS-16945,LS-16945_19140
CA-2014-136742,2019-03-31,2019-04-04,GP-14740,GP-14740_17602
CA-2016-158099,2021-08-28,2021-08-30,PK-18910,PK-18910_19143
CA-2015-131128,2020-10-12,2020-10-13,TB-21520,TB-21520_3301
CA-2014-148488,2019-12-04,2019-12-09,SM-20005,SM-20005_10009
CA-2017-114636,2022-08-19,2022-08-23,GA-14725,GA-14725_28205
CA-2016-116736,2021-01-10,2021-01-14,CC-12430,CC-12430_3301
US-2014-158638,2019-09-11,2019-09-15,AG-10765,AG-10765_19120
CA-2017-111689,2022-11-24,2022-11-26,HP-14815,HP-14815_10024
CA-2015-129098,2020-10-02,2020-10-06,DK-13090,DK-13090_22153
US-2017-123463,2022-12-17,2022-12-17,GZ-14470,GZ-14470_94109
CA-2016-165148,2021-10-16,2021-10-18,PM-19135,PM-19135_48227
CA-2014-134061,2019-04-23,2019-04-28,LL-16840,LL-16840_14609
CA-2015-143602,2020-04-18,2020-04-21,JS-15595,JS-15595_90045
CA-2017-115364,2022-06-20,2022-06-26,OT-18730,OT-18730_92105
CA-2017-150707,2022-10-08,2022-10-13,EL-13735,EL-13735_21044
CA-2014-104976,2019-12-03,2019-12-10,CK-12760,CK-12760_94122
CA-2017-132934,2022-06-14,2022-06-20,JE-15475,JE-15475_10801
CA-2017-133256,2022-06-20,2022-06-21,TH-21550,TH-21550_48227
CA-2016-105494,2021-11-04,2021-11-06,PC-18745,PC-18745_94122
CA-2016-140634,2021-09-27,2021-09-30,HL-15040,HL-15040_77095
CA-2014-144407,2019-09-03,2019-09-09,MS-17365,MS-17365_48227
CA-2017-160983,2022-10-23,2022-10-25,GB-14530,GB-14530_13021
US-2016-114622,2021-04-04,2021-04-06,JR-16210,JR-16210_45503
CA-2017-150959,2022-11-05,2022-11-07,TD-20995,TD-20995_75043
CA-2017-132353,2022-09-09,2022-09-11,DB-13060,DB-13060_60653
CA-2016-130477,2021-04-02,2021-04-06,LC-17140,LC-17140_90032
CA-2017-143259,2022-12-24,2022-12-28,PO-18865,PO-18865_10009
CA-2017-137596,2022-08-27,2022-09-01,BE-11335,BE-11335_49201
CA-2015-133627,2020-05-24,2020-05-31,SC-20050,SC-20050_6360
CA-2017-102519,2022-11-21,2022-11-23,BM-11650,BM-11650_53209
US-2014-141215,2019-06-09,2019-06-15,KL-16555,KL-16555_78207
CA-2016-165218,2021-02-27,2021-03-05,RW-19630,RW-19630_75220
CA-2014-138296,2019-11-29,2019-12-06,RC-19825,RC-19825_22304
CA-2015-111164,2020-04-04,2020-04-08,SE-20110,SE-20110_10009
CA-2016-149797,2021-09-09,2021-09-14,AH-10075,AH-10075_10011
CA-2014-132962,2019-09-07,2019-09-10,JM-15535,JM-15535_19143
CA-2015-115091,2020-09-28,2020-10-02,JJ-15760,JJ-15760_22153
CA-2017-144932,2022-04-08,2022-04-11,AB-10165,AB-10165_43615
CA-2017-114216,2022-08-27,2022-08-31,RK-19300,RK-19300_19140
CA-2016-140081,2021-06-14,2021-06-18,CG-12040,CG-12040_19120
US-2017-111745,2022-10-30,2022-10-31,RA-19885,RA-19885_87401
CA-2015-148250,2020-12-06,2020-12-10,RP-19270,RP-19270_92503
CA-2016-105760,2021-06-13,2021-06-14,KC-16255,KC-16255_94110
CA-2016-142958,2021-12-07,2021-12-14,RW-19630,RW-19630_90503
CA-2015-120880,2020-05-22,2020-05-27,JL-15850,JL-15850_98105
US-2015-140200,2020-07-19,2020-07-21,CA-12775,CA-12775_85204
US-2017-110576,2022-11-22,2022-11-26,RB-19795,RB-19795_19120
CA-2017-131156,2022-03-28,2022-04-01,KH-16360,KH-16360_19143
CA-2017-136539,2022-12-22,2022-12-26,GH-14665,GH-14665_78664
CA-2017-119305,2022-11-24,2022-11-28,SW-20275,SW-20275_39212
CA-2017-102414,2022-05-09,2022-05-12,JA-15970,JA-15970_85023
CA-2015-112571,2020-09-15,2020-09-15,DL-12925,DL-12925_92054
CA-2017-152142,2022-11-08,2022-11-13,LW-16990,LW-16990_94110
CA-2015-160059,2020-11-20,2020-11-24,TB-21190,TB-21190_72701
CA-2016-120859,2021-08-26,2021-08-29,CV-12805,CV-12805_94110
CA-2014-127488,2019-09-16,2019-09-18,MS-17365,MS-17365_33433
CA-2017-135279,2022-04-03,2022-04-05,BS-11800,BS-11800_10011
CA-2014-115791,2019-01-10,2019-01-12,DL-13315,DL-13315_19134
US-2017-103247,2022-09-29,2022-10-02,PO-19195,PO-19195_10011
US-2017-100209,2022-07-03,2022-07-09,TD-20995,TD-20995_97206
CA-2017-159366,2022-01-01,2022-01-04,BW-11110,BW-11110_48205
CA-2016-145499,2021-05-24,2021-05-25,RW-19690,RW-19690_28403
CA-2015-157035,2020-12-02,2020-12-05,KB-16600,KB-16600_47201
CA-2016-144939,2021-09-27,2021-10-02,EB-13870,EB-13870_10035
CA-2014-163419,2019-11-05,2019-11-08,TZ-21580,TZ-21580_80027
CA-2017-100314,2022-09-23,2022-09-29,AS-10630,AS-10630_77506
CA-2015-146829,2020-03-03,2020-03-03,TS-21340,TS-21340_77041
CA-2017-167899,2022-05-15,2022-05-20,JG-15805,JG-15805_13021
CA-2015-153549,2020-03-22,2020-03-24,SL-20155,SL-20155_32216
CA-2016-110023,2021-09-03,2021-09-05,TS-21610,TS-21610_10024
CA-2016-105585,2021-08-20,2021-08-21,RF-19735,RF-19735_95123
CA-2014-117639,2019-05-15,2019-05-19,MW-18235,MW-18235_23464
CA-2015-162537,2020-10-21,2020-10-27,RD-19585,RD-19585_42420
CA-2016-155488,2021-11-07,2021-11-11,FM-14290,FM-14290_98661
CA-2015-124891,2020-07-24,2020-07-24,RH-19495,RH-19495_10024
CA-2015-126445,2020-08-20,2020-08-24,RA-19945,RA-19945_92563
CA-2015-111199,2020-11-06,2020-11-10,JK-15730,JK-15730_28540
CA-2015-105312,2020-10-30,2020-11-02,MT-17815,MT-17815_85254
US-2017-106705,2022-12-20,2022-12-26,PO-18850,PO-18850_52601
CA-2017-135034,2022-07-26,2022-07-28,AT-10735,AT-10735_60653
CA-2014-158540,2019-11-18,2019-11-20,VG-21790,VG-21790_92037
CA-2017-118437,2022-06-11,2022-06-15,PF-19165,PF-19165_98502
US-2015-126214,2020-12-14,2020-12-17,JS-15880,JS-15880_98103
CA-2015-133025,2020-09-10,2020-09-12,MO-17800,MO-17800_90036
CA-2015-108665,2020-06-29,2020-07-03,KM-16225,KM-16225_10011
CA-2015-124450,2020-04-20,2020-04-26,GT-14710,GT-14710_20016
CA-2015-167269,2020-06-09,2020-06-13,PB-19150,PB-19150_19134
CA-2017-106964,2022-12-11,2022-12-14,HR-14770,HR-14770_90045
CA-2016-126529,2021-01-04,2021-01-06,DE-13255,DE-13255_45503
CA-2014-163552,2019-07-05,2019-07-09,LA-16780,LA-16780_7601
CA-2016-109820,2021-11-14,2021-11-16,AG-10390,AG-10390_45231
CA-2016-113061,2021-04-16,2021-04-20,EL-13735,EL-13735_65109
CA-2015-127418,2020-06-06,2020-06-07,JJ-15445,JJ-15445_90004
CA-2017-121818,2022-11-14,2022-11-15,JH-15430,JH-15430_27217
CA-2016-127670,2021-03-14,2021-03-18,RD-19660,RD-19660_63376
CA-2016-102981,2021-08-31,2021-09-03,MO-17500,MO-17500_10035
CA-2017-115651,2022-07-03,2022-07-06,NS-18640,NS-18640_60610
CA-2017-152702,2022-10-06,2022-10-10,SN-20710,SN-20710_61107
CA-2016-169103,2021-03-02,2021-03-07,ZC-21910,ZC-21910_33142
CA-2014-139192,2019-05-21,2019-05-26,LC-16885,LC-16885_94109
US-2015-153500,2020-06-26,2020-06-28,DG-13300,DG-13300_19134
CA-2015-110667,2020-03-28,2020-04-01,NF-18595,NF-18595_10009
CA-2017-167150,2022-12-04,2022-12-11,BP-11185,BP-11185_92037
CA-2016-105284,2021-11-18,2021-11-25,MG-17650,MG-17650_19143
US-2015-125374,2020-03-16,2020-03-22,JD-16060,JD-16060_77095
CA-2015-161263,2020-04-09,2020-04-14,TS-21160,TS-21160_43615
CA-2016-157686,2021-09-25,2021-09-26,BD-11620,BD-11620_94122
US-2017-139955,2022-09-22,2022-09-24,CM-12160,CM-12160_78521
US-2015-150161,2020-07-18,2020-07-22,RB-19795,RB-19795_19143
CA-2015-144652,2020-11-13,2020-11-19,SN-20560,SN-20560_90008
CA-2016-152814,2021-04-22,2021-04-26,EH-14005,EH-14005_80219
CA-2017-106943,2022-11-08,2022-11-13,FO-14305,FO-14305_10035
CA-2016-134348,2021-11-06,2021-11-13,MS-17710,MS-17710_85204
CA-2016-161781,2021-09-23,2021-09-24,CC-12100,CC-12100_47201
CA-2017-132521,2022-09-17,2022-09-19,DW-13540,DW-13540_98105
CA-2015-110016,2020-11-22,2020-11-27,BT-11395,BT-11395_48227
US-2016-143819,2021-02-23,2021-02-27,KD-16270,KD-16270_10701
CA-2016-167584,2021-08-06,2021-08-06,LC-16870,LC-16870_50315
CA-2016-166163,2021-08-09,2021-08-14,CY-12745,CY-12745_94601
CA-2017-158407,2022-05-29,2022-06-04,LW-16990,LW-16990_28110
CA-2015-143490,2020-11-29,2020-12-06,NP-18325,NP-18325_92105
CA-2015-165085,2020-12-20,2020-12-24,BT-11485,BT-11485_20735
CA-2017-160423,2022-01-15,2022-01-20,PS-19045,PS-19045_28205
CA-2014-159338,2019-06-19,2019-06-22,NS-18640,NS-18640_90049
CA-2016-107216,2021-06-08,2021-06-11,PV-18985,PV-18985_94122
US-2017-145863,2022-04-15,2022-04-21,RP-19390,RP-19390_77041
CA-2016-112340,2021-10-15,2021-10-21,NM-18520,NM-18520_92503
US-2016-110156,2021-11-13,2021-11-18,EH-13945,EH-13945_77041
CA-2017-140585,2022-12-12,2022-12-17,RA-19915,RA-19915_92024
CA-2016-144855,2021-07-16,2021-07-18,DL-13495,DL-13495_94110
CA-2015-142755,2020-08-28,2020-09-01,CS-12355,CS-12355_30076
US-2014-147627,2019-01-14,2019-01-20,HL-15040,HL-15040_72401
CA-2015-105970,2020-02-24,2020-02-29,PA-19060,PA-19060_47374
CA-2016-112102,2021-04-06,2021-04-10,BD-11605,BD-11605_22153
US-2016-114776,2021-11-30,2021-12-01,GG-14650,GG-14650_94509
US-2016-134908,2021-05-30,2021-06-03,JS-15940,JS-15940_19134
US-2016-148803,2021-12-05,2021-12-05,LR-16915,LR-16915_33030
CA-2016-152170,2021-11-06,2021-11-09,FH-14275,FH-14275_46350
CA-2014-146969,2019-09-23,2019-09-27,AP-10915,AP-10915_90045
CA-2015-112452,2020-03-28,2020-03-28,NC-18340,NC-18340_48911
CA-2015-113971,2020-05-01,2020-05-07,CB-12535,CB-12535_44221
CA-2017-160395,2021-12-25,2021-12-31,KL-16555,KL-16555_89502
CA-2014-136567,2019-12-14,2019-12-15,PS-19045,PS-19045_22801
CA-2016-149314,2021-06-26,2021-07-01,GB-14530,GB-14530_90004
CA-2017-147039,2022-06-23,2022-06-28,AA-10315,AA-10315_55407
CA-2014-126522,2019-08-26,2019-08-30,LT-16765,LT-16765_92025
CA-2014-127964,2019-02-25,2019-03-02,AP-10720,AP-10720_10035
CA-2014-117709,2019-04-28,2019-05-02,PM-18940,PM-18940_49201
CA-2015-125416,2020-10-26,2020-10-26,KC-16540,KC-16540_98115
CA-2017-145226,2022-12-02,2022-12-04,DL-13315,DL-13315_10035
US-2014-100279,2019-03-04,2019-03-08,SW-20275,SW-20275_48073
CA-2014-158064,2019-04-15,2019-04-19,AA-10375,AA-10375_90008
US-2015-104430,2020-10-15,2020-10-19,LT-17110,LT-17110_61701
CA-2015-132080,2020-08-15,2020-08-18,DP-13105,DP-13105_10035
CA-2016-161207,2021-08-23,2021-08-28,AB-10060,AB-10060_3301
CA-2014-120243,2019-12-21,2019-12-24,AT-10435,AT-10435_90004
CA-2016-113621,2021-11-25,2021-11-29,JE-15745,JE-15745_20852
CA-2016-168081,2021-04-18,2021-04-21,CA-12055,CA-12055_77070
CA-2014-128146,2019-06-15,2019-06-19,DB-13060,DB-13060_8701
CA-2017-138779,2022-01-08,2022-01-09,RB-19570,RB-19570_28540
CA-2014-127131,2019-11-18,2019-11-24,HR-14830,HR-14830_98103
CA-2017-117212,2022-02-20,2022-02-22,BT-11530,BT-11530_90036
US-2015-130519,2020-09-08,2020-09-08,NG-18355,NG-18355_33065
CA-2016-130946,2021-04-02,2021-04-06,ZC-21910,ZC-21910_77041
CA-2016-114727,2021-07-12,2021-07-18,LS-16945,LS-16945_80219
CA-2017-133235,2022-07-26,2022-07-29,LH-16750,LH-16750_28205
CA-2016-137050,2021-07-08,2021-07-12,SW-20755,SW-20755_10009
US-2017-118087,2022-09-03,2022-09-07,SP-20620,SP-20620_19134
CA-2014-110184,2019-07-06,2019-07-10,BF-11170,BF-11170_90036
CA-2016-126004,2021-11-28,2021-11-29,BM-11140,BM-11140_10024
CA-2017-100013,2022-10-31,2022-11-05,ZC-21910,ZC-21910_90045
CA-2015-132570,2020-10-24,2020-10-26,KT-16480,KT-16480_14215
CA-2016-153682,2021-05-24,2021-05-26,BG-11695,BG-11695_45231
CA-2016-144344,2021-10-22,2021-10-22,PG-18820,PG-18820_33437
CA-2014-127012,2019-08-05,2019-08-09,GM-14680,GM-14680_98105
CA-2016-128727,2021-08-23,2021-08-29,MO-17800,MO-17800_10024
US-2016-162859,2021-02-08,2021-02-15,PG-18820,PG-18820_10009
CA-2017-133641,2022-05-08,2022-05-15,EJ-14155,EJ-14155_39503
CA-2014-168494,2019-12-06,2019-12-08,NP-18700,NP-18700_93727
CA-2017-115602,2022-12-12,2022-12-18,DJ-13630,DJ-13630_10009
CA-2015-154956,2020-06-27,2020-07-02,IM-15070,IM-15070_53209
CA-2017-144638,2022-03-04,2022-03-08,MH-18115,MH-18115_19013
US-2016-168620,2021-12-18,2021-12-22,RB-19795,RB-19795_28205
CA-2017-117079,2022-10-17,2022-10-21,JR-15700,JR-15700_32216
US-2016-144393,2021-10-22,2021-10-29,SM-20950,SM-20950_27834
CA-2017-105053,2022-07-01,2022-07-03,CS-12355,CS-12355_11561
CA-2016-155992,2021-09-25,2021-09-26,CC-12220,CC-12220_46350
CA-2017-110380,2022-08-27,2022-09-01,PF-19225,PF-19225_94122
US-2014-167738,2019-12-18,2019-12-23,JC-16105,JC-16105_90045
CA-2017-121412,2022-09-17,2022-09-21,BG-11695,BG-11695_80027
CA-2017-100426,2022-05-29,2022-06-02,DC-12850,DC-12850_35630
US-2016-103646,2021-04-15,2021-04-20,SP-20545,SP-20545_60623
CA-2016-119186,2021-05-20,2021-05-20,MS-17710,MS-17710_76106
CA-2016-148698,2021-04-26,2021-05-01,BD-11770,BD-11770_77070
CA-2014-163293,2019-09-02,2019-09-05,KC-16255,KC-16255_31204
CA-2016-160815,2021-08-30,2021-08-31,TR-21325,TR-21325_52402
CA-2017-122154,2022-04-03,2022-04-05,SA-20830,SA-20830_32216
US-2015-149692,2020-11-29,2020-12-05,KW-16435,KW-16435_78745
CA-2016-119445,2021-06-20,2021-06-27,GM-14500,GM-14500_2908
CA-2015-124268,2020-06-27,2020-07-01,AD-10180,AD-10180_10035
CA-2016-154711,2021-11-16,2021-11-20,TB-21355,TB-21355_10009
CA-2016-163384,2021-11-04,2021-11-06,CC-12430,CC-12430_94122
CA-2015-101707,2020-08-20,2020-08-25,PF-19165,PF-19165_92105
CA-2015-138898,2020-05-18,2020-05-22,JH-16180,JH-16180_81001
CA-2017-115427,2022-12-24,2022-12-28,EB-13975,EB-13975_94533
CA-2016-134425,2021-12-02,2021-12-06,QJ-19255,QJ-19255_55106
CA-2015-121391,2020-09-27,2020-09-30,AA-10315,AA-10315_94109
CA-2016-137043,2021-12-17,2021-12-19,LC-17140,LC-17140_22153
CA-2015-115847,2020-09-12,2020-09-17,TC-21535,TC-21535_22204
US-2017-126179,2022-06-27,2022-07-01,CS-12460,CS-12460_31907
CA-2016-101966,2021-07-08,2021-07-10,BM-11785,BM-11785_77036
CA-2016-141397,2021-06-14,2021-06-15,RC-19825,RC-19825_91104
CA-2016-141082,2021-12-03,2021-12-07,FM-14380,FM-14380_1841
US-2016-134488,2021-09-18,2021-09-25,PK-19075,PK-19075_43229
CA-2016-145919,2021-12-12,2021-12-17,HG-14965,HG-14965_90032
CA-2017-157651,2022-12-04,2022-12-08,HA-14920,HA-14920_19120
CA-2014-160773,2019-06-25,2019-06-29,LW-16825,LW-16825_32725
CA-2017-167703,2022-01-28,2022-02-02,MC-17575,MC-17575_45231
CA-2017-121804,2022-02-25,2022-03-02,LP-17095,LP-17095_42071
CA-2017-162635,2022-10-03,2022-10-04,EB-14170,EB-14170_28403
CA-2014-107153,2019-09-22,2019-09-27,GZ-14545,GZ-14545_1841
US-2014-117058,2019-05-21,2019-05-24,LE-16810,LE-16810_60653
CA-2015-120439,2020-06-07,2020-06-11,AD-10180,AD-10180_19120
CA-2016-128258,2021-03-24,2021-03-26,CP-12085,CP-12085_6360
CA-2017-106033,2022-10-09,2022-10-12,FG-14260,FG-14260_94110
CA-2016-142762,2021-05-17,2021-05-21,LD-17005,LD-17005_94109
CA-2017-127705,2022-05-27,2022-05-31,AB-10255,AB-10255_44052
CA-2014-122567,2019-02-10,2019-02-15,MN-17935,MN-17935_75220
CA-2014-121664,2019-04-30,2019-05-04,HP-14815,HP-14815_90049
CA-2016-122133,2021-05-10,2021-05-17,JR-15670,JR-15670_6457
US-2017-123281,2022-03-27,2022-04-01,JF-15190,JF-15190_90008
CA-2017-100524,2022-03-25,2022-03-27,CM-12115,CM-12115_10011
CA-2017-113481,2021-12-27,2021-12-29,AS-10045,AS-10045_28540
CA-2015-131758,2020-05-21,2020-05-25,KB-16315,KB-16315_11520
CA-2014-118339,2019-03-11,2019-03-18,BN-11515,BN-11515_55044
CA-2014-153976,2019-09-27,2019-10-02,BP-11290,BP-11290_60201
CA-2016-162901,2021-03-22,2021-03-25,AS-10045,AS-10045_22204
CA-2017-162978,2022-04-28,2022-05-03,LW-16990,LW-16990_94109
US-2014-160444,2019-06-29,2019-06-29,DC-12850,DC-12850_77036
CA-2016-145247,2021-04-29,2021-05-01,ND-18370,ND-18370_40214
CA-2017-160045,2022-04-20,2022-04-21,LB-16735,LB-16735_76106
US-2014-151925,2019-09-20,2019-09-25,KT-16465,KT-16465_90049
CA-2017-125199,2022-10-13,2022-10-19,HM-14860,HM-14860_19120
US-2017-155425,2022-11-04,2022-11-05,AB-10600,AB-10600_85705
CA-2017-133249,2022-07-02,2022-07-05,SZ-20035,SZ-20035_90660
US-2015-103471,2020-12-17,2020-12-21,JR-15670,JR-15670_80906
CA-2017-136672,2022-03-01,2022-03-06,MG-17890,MG-17890_20735
US-2014-157021,2019-03-26,2019-03-31,KM-16720,KM-16720_94591
CA-2015-120362,2020-09-07,2020-09-12,CA-12265,CA-12265_84604
CA-2014-126361,2019-07-29,2019-08-03,VD-21670,VD-21670_84062
US-2016-100566,2021-08-28,2021-09-03,JK-16120,JK-16120_60505
US-2016-108504,2021-01-29,2021-01-29,PP-18955,PP-18955_30080
CA-2017-124828,2022-06-27,2022-06-28,YS-21880,YS-21880_27217
US-2017-117247,2022-10-03,2022-10-08,CK-12760,CK-12760_60505
CA-2016-124485,2021-11-18,2021-11-20,NC-18340,NC-18340_10035
CA-2016-159212,2021-10-26,2021-10-30,KM-16375,KM-16375_24153
US-2016-161396,2021-04-13,2021-04-19,GM-14455,GM-14455_43229
US-2014-118486,2019-03-31,2019-04-02,SD-20485,SD-20485_19143
CA-2016-130407,2021-08-27,2021-08-31,KD-16270,KD-16270_10024
US-2016-122245,2021-09-19,2021-09-24,AB-10105,AB-10105_85023
CA-2017-105144,2022-10-29,2022-11-05,SZ-20035,SZ-20035_75051
CA-2016-136329,2021-07-03,2021-07-07,JD-15895,JD-15895_10035
CA-2014-146640,2019-06-24,2019-06-29,HA-14905,HA-14905_10024
CA-2017-115994,2022-01-22,2022-01-25,BT-11305,BT-11305_92627
CA-2015-126697,2020-09-14,2020-09-17,SV-20815,SV-20815_77041
CA-2015-124800,2020-09-19,2020-09-23,RW-19540,RW-19540_85204
US-2015-164448,2020-10-24,2020-10-28,DK-12835,DK-12835_93905
CA-2017-122700,2022-11-20,2022-11-24,LT-17110,LT-17110_43229
CA-2014-120768,2019-12-13,2019-12-15,IM-15070,IM-15070_35630
US-2016-153129,2021-12-20,2021-12-24,FP-14320,FP-14320_98105
CA-2017-106852,2022-06-14,2022-06-21,ST-20530,ST-20530_44134
CA-2015-139731,2020-10-08,2020-10-08,JE-15745,JE-15745_79109
CA-2017-122735,2022-04-06,2022-04-09,BD-11320,BD-11320_2908
CA-2017-128160,2022-12-13,2022-12-18,MM-17920,MM-17920_94110
CA-2017-117695,2022-07-30,2022-08-02,PW-19030,PW-19030_40475
CA-2015-166135,2020-09-24,2020-09-29,SC-20440,SC-20440_80013
CA-2016-133725,2021-05-17,2021-05-22,KL-16645,KL-16645_60623
CA-2017-102337,2022-06-07,2022-06-10,SD-20485,SD-20485_60653
US-2014-112564,2019-04-17,2019-04-18,TS-21160,TS-21160_19134
CA-2015-145821,2020-04-24,2020-04-30,JB-15400,JB-15400_90008
US-2015-160150,2020-07-12,2020-07-13,TS-21085,TS-21085_85023
CA-2016-133711,2021-11-20,2021-11-23,MC-17425,MC-17425_36608
CA-2017-148474,2022-06-06,2022-06-13,ME-17320,ME-17320_31907
CA-2015-111297,2020-08-10,2020-08-14,SC-20440,SC-20440_2740
CA-2016-123722,2021-09-19,2021-09-25,NH-18610,NH-18610_75061
CA-2014-155271,2019-04-28,2019-04-28,AA-10480,AA-10480_6457
CA-2015-119907,2020-11-24,2020-12-01,LC-17140,LC-17140_98103
US-2016-128902,2021-03-05,2021-03-09,MB-18085,MB-18085_8360
CA-2016-152289,2021-08-20,2021-08-22,LC-16930,LC-16930_77506
US-2016-104794,2021-12-10,2021-12-13,KD-16495,KD-16495_10009
CA-2014-151708,2019-08-02,2019-08-08,MB-17305,MB-17305_85301
CA-2015-100769,2020-05-09,2020-05-09,TH-21550,TH-21550_32216
CA-2017-139199,2022-12-03,2022-12-07,DK-12835,DK-12835_48234
US-2015-161466,2020-09-17,2020-09-20,ON-18715,ON-18715_19120
CA-2017-164959,2022-07-05,2022-07-09,KN-16390,KN-16390_90004
US-2015-105676,2020-11-24,2020-11-25,NM-18520,NM-18520_77036
CA-2016-113138,2021-11-13,2021-11-19,NP-18685,NP-18685_14304
US-2017-104955,2022-03-13,2022-03-18,CG-12040,CG-12040_10024
CA-2016-121958,2021-11-07,2021-11-11,CS-12505,CS-12505_27360
CA-2017-121468,2022-11-13,2022-11-14,KD-16345,KD-16345_92683
US-2016-108455,2021-11-26,2021-12-02,MK-18160,MK-18160_94122
CA-2017-101210,2022-08-19,2022-08-22,DW-13540,DW-13540_38301
US-2016-108098,2021-10-08,2021-10-12,CP-12340,CP-12340_98115
CA-2014-119032,2019-11-21,2019-11-27,MS-17770,MS-17770_10035
CA-2015-140410,2020-10-27,2020-10-31,CM-12655,CM-12655_90008
CA-2014-136280,2019-11-23,2019-11-30,Co-12640,Co-12640_19143
CA-2017-151911,2022-04-24,2022-04-29,DL-13495,DL-13495_10024
CA-2017-166436,2022-11-18,2022-11-22,TS-21370,TS-21370_10035
CA-2017-139661,2022-10-24,2022-10-28,JW-15220,JW-15220_98661
CA-2014-123925,2019-12-11,2019-12-13,RF-19840,RF-19840_31907
CA-2017-152485,2022-08-29,2022-09-02,JD-15790,JD-15790_75019
CA-2016-141586,2021-10-11,2021-10-14,NK-18490,NK-18490_94122
CA-2017-130386,2022-11-06,2022-11-12,NG-18430,NG-18430_78745
CA-2016-100468,2021-11-18,2021-11-25,AT-10435,AT-10435_90045
CA-2015-153388,2020-07-25,2020-07-31,PC-19000,PC-19000_90004
CA-2017-154935,2022-12-18,2022-12-23,AR-10540,AR-10540_10024
CA-2016-134208,2021-09-11,2021-09-17,CS-12505,CS-12505_31907
CA-2017-108294,2022-12-04,2022-12-04,LS-16975,LS-16975_68104
CA-2017-103611,2022-09-06,2022-09-09,JM-15535,JM-15535_90036
CA-2017-100384,2022-06-18,2022-06-25,NH-18610,NH-18610_91767
CA-2017-112809,2022-08-12,2022-08-16,RA-19915,RA-19915_75220
US-2017-160759,2022-12-05,2022-12-11,AI-10855,AI-10855_19120
CA-2017-148446,2022-12-04,2022-12-08,MC-17845,MC-17845_89031
CA-2014-111059,2019-01-28,2019-01-31,TB-21400,TB-21400_98105
CA-2017-116204,2022-02-05,2022-02-08,VW-21775,VW-21775_94110
CA-2017-109946,2022-04-10,2022-04-15,PL-18925,PL-18925_60610
CA-2015-144806,2020-11-29,2020-12-04,GH-14425,GH-14425_85705
CA-2016-122392,2021-07-16,2021-07-21,CJ-12010,CJ-12010_18103
CA-2015-148432,2020-10-31,2020-11-03,MC-18130,MC-18130_19711
