Address ID,Customer ID,Country,City,State,Postal Code,Region
EL-13735_21044,EL-13735,United States,Columbia,Maryland,21044,East
CK-12760_94122,CK-12760,United States,San Francisco,California,94122,West
JE-15475_10801,JE-15475,United States,New Rochelle,New York,10801,East
TH-21550_48227,TH-21550,United States,Detroit,Michigan,48227,Central
PC-18745_94122,PC-18745,United States,San Francisco,California,94122,West
HL-15040_77095,HL-15040,United States,Houston,Texas,77095,Central
MS-17365_48227,MS-17365,United States,Detroit,Michigan,48227,Central
GB-14530_13021,GB-14530,United States,Auburn,New York,13021,East
JR-16210_45503,JR-16210,United States,Springfield,Ohio,45503,East
TD-20995_75043,TD-20995,United States,Garland,Texas,75043,Central
DB-13060_60653,DB-13060,United States,Chicago,Illinois,60653,Central
LC-17140_90032,LC-17140,United States,Los Angeles,California,90032,West
PO-18865_10009,PO-18865,United States,New York City,New York,10009,East
BE-11335_49201,BE-11335,United States,Jackson,Michigan,49201,Central
SC-20050_6360,SC-20050,United States,Norwich,Connecticut,6360,East
BM-11650_53209,BM-11650,United States,Milwaukee,Wisconsin,53209,Central
KL-16555_78207,KL-16555,United States,San Antonio,Texas,78207,Central
RW-19630_75220,RW-19630,United States,Dallas,Texas,75220,Central
RC-19825_22304,RC-19825,United States,Alexandria,Virginia,22304,South
SE-20110_10009,SE-20110,United States,New York City,New York,10009,East
AH-10075_10011,AH-10075,United States,New York City,New York,10011,East
JM-15535_19143,JM-15535,United States,Philadelphia,Pennsylvania,19143,East
JJ-15760_22153,JJ-15760,United States,Springfield,Virginia,22153,South
AB-10165_43615,AB-10165,United States,Toledo,Ohio,43615,East
RK-19300_19140,RK-19300,United States,Philadelphia,Pennsylvania,19140,East
CG-12040_19120,CG-12040,United States,Philadelphia,Pennsylvania,19120,East
RA-19885_87401,RA-19885,United States,Farmington,New Mexico,87401,West
RP-19270_92503,RP-19270,United States,Riverside,California,92503,West
KC-16255_94110,KC-16255,United States,San Francisco,California,94110,West
RW-19630_90503,RW-19630,United States,Torrance,California,90503,West
JL-15850_98105,JL-15850,United States,Seattle,Washington,98105,West
CA-12775_85204,CA-12775,United States,Mesa,Arizona,85204,West
RB-19795_19120,RB-19795,United States,Philadelphia,Pennsylvania,19120,East
KH-16360_19143,KH-16360,United States,Philadelphia,Pennsylvania,19143,East
GH-14665_78664,GH-14665,United States,Round Rock,Texas,78664,Central
SW-20275_39212,SW-20275,United States,Jackson,Mississippi,39212,South
JA-15970_85023,JA-15970,United States,Phoenix,Arizona,85023,West
DL-12925_92054,DL-12925,United States,Oceanside,California,92054,West
LW-16990_94110,LW-16990,United States,San Francisco,California,94110,West
TB-21190_72701,TB-21190,United States,Fayetteville,Arkansas,72701,South
CV-12805_94110,CV-12805,United States,San Francisco,California,94110,West
MS-17365_33433,MS-17365,United States,Boca Raton,Florida,33433,South
BS-11800_10011,BS-11800,United States,New York City,New York,10011,East
DL-13315_19134,DL-13315,United States,Philadelphia,Pennsylvania,19134,East
PO-19195_10011,PO-19195,United States,New York City,New York,10011,East
TD-20995_97206,TD-20995,United States,Portland,Oregon,97206,West
BW-11110_48205,BW-11110,United States,Detroit,Michigan,48205,Central
RW-19690_28403,RW-19690,United States,Wilmington,North Carolina,28403,South
KB-16600_47201,KB-16600,United States,Columbus,Indiana,47201,Central
EB-13870_10035,EB-13870,United States,New York City,New York,10035,East
TZ-21580_80027,TZ-21580,United States,Louisville,Colorado,80027,West
AS-10630_77506,AS-10630,United States,Pasadena,Texas,77506,Central
TS-21340_77041,TS-21340,United States,Houston,Texas,77041,Central
JG-15805_13021,JG-15805,United States,Auburn,New York,13021,East
SL-20155_32216,SL-20155,United States,Jacksonville,Florida,32216,South
TS-21610_10024,TS-21610,United States,New York City,New York,10024,East
RF-19735_95123,RF-19735,United States,San Jose,California,95123,West
MW-18235_23464,MW-18235,United States,Virginia Beach,Virginia,23464,South
RD-19585_42420,RD-19585,United States,Henderson,Kentucky,42420,South
FM-14290_98661,FM-14290,United States,Vancouver,Washington,98661,West
RH-19495_10024,RH-19495,United States,New York City,New York,10024,East
RA-19945_92563,RA-19945,United States,Murrieta,California,92563,West
JK-15730_28540,JK-15730,United States,Jacksonville,North Carolina,28540,South
MT-17815_85254,MT-17815,United States,Scottsdale,Arizona,85254,West
PO-18850_52601,PO-18850,United States,Burlington,Iowa,52601,Central
AT-10735_60653,AT-10735,United States,Chicago,Illinois,60653,Central
VG-21790_92037,VG-21790,United States,San Diego,California,92037,West
PF-19165_98502,PF-19165,United States,Olympia,Washington,98502,West
JS-15880_98103,JS-15880,United States,Seattle,Washington,98103,West
MO-17800_90036,MO-17800,United States,Los Angeles,California,90036,West
KM-16225_10011,KM-16225,United States,New York City,New York,10011,East
GT-14710_20016,GT-14710,United States,Washington,District of Columbia,20016,East
PB-19150_19134,PB-19150,United States,Philadelphia,Pennsylvania,19134,East
HR-14770_90045,HR-14770,United States,Los Angeles,California,90045,West
DE-13255_45503,DE-13255,United States,Springfield,Ohio,45503,East
LA-16780_7601,LA-16780,United States,Hackensack,New Jersey,7601,East
AG-10390_45231,AG-10390,United States,Cincinnati,Ohio,45231,East
EL-13735_65109,EL-13735,United States,Jefferson City,Missouri,65109,Central
JJ-15445_90004,JJ-15445,United States,Los Angeles,California,90004,West
JH-15430_27217,JH-15430,United States,Burlington,North Carolina,27217,South
RD-19660_63376,RD-19660,United States,Saint Peters,Missouri,63376,Central
MO-17500_10035,MO-17500,United States,New York City,New York,10035,East
NS-18640_60610,NS-18640,United States,Chicago,Illinois,60610,Central
SN-20710_61107,SN-20710,United States,Rockford,Illinois,61107,Central
ZC-21910_33142,ZC-21910,United States,Miami,Florida,33142,South
LC-16885_94109,LC-16885,United States,San Francisco,California,94109,West
DG-13300_19134,DG-13300,United States,Philadelphia,Pennsylvania,19134,East
NF-18595_10009,NF-18595,United States,New York City,New York,10009,East
BP-11185_92037,BP-11185,United States,San Diego,California,92037,West
MG-17650_19143,MG-17650,United States,Philadelphia,Pennsylvania,19143,East
JD-16060_77095,JD-16060,United States,Houston,Texas,77095,Central
TS-21160_43615,TS-21160,United States,Toledo,Ohio,43615,East
BD-11620_94122,BD-11620,United States,San Francisco,California,94122,West
CM-12160_78521,CM-12160,United States,Brownsville,Texas,78521,Central
RB-19795_19143,RB-19795,United States,Philadelphia,Pennsylvania,19143,East
SN-20560_90008,SN-20560,United States,Los Angeles,California,90008,West
EH-14005_80219,EH-14005,United States,Denver,Colorado,80219,West
FO-14305_10035,FO-14305,United States,New York City,New York,10035,East
MS-17710_85204,MS-17710,United States,Mesa,Arizona,85204,West
CC-12100_47201,CC-12100,United States,Columbus,Indiana,47201,Central
DW-13540_98105,DW-13540,United States,Seattle,Washington,98105,West
BT-11395_48227,BT-11395,United States,Detroit,Michigan,48227,Central
KD-16270_10701,KD-16270,United States,Yonkers,New York,10701,East
LC-16870_50315,LC-16870,United States,Des Moines,Iowa,50315,Central
CY-12745_94601,CY-12745,United States,Oakland,California,94601,West
LW-16990_28110,LW-16990,United States,Monroe,North Carolina,28110,South
NP-18325_92105,NP-18325,United States,San Diego,California,92105,West
BT-11485_20735,BT-11485,United States,Clinton,Maryland,20735,East
PS-19045_28205,PS-19045,United States,Charlotte,North Carolina,28205,South
NS-18640_90049,NS-18640,United States,Los Angeles,California,90049,West
PV-18985_94122,PV-18985,United States,San Francisco,California,94122,West
RP-19390_77041,RP-19390,United States,Houston,Texas,77041,Central
NM-18520_92503,NM-18520,United States,Riverside,California,92503,West
EH-13945_77041,EH-13945,United States,Houston,Texas,77041,Central
RA-19915_92024,RA-19915,United States,Encinitas,California,92024,West
DL-13495_94110,DL-13495,United States,San Francisco,California,94110,West
CS-12355_30076,CS-12355,United States,Roswell,Georgia,30076,South
HL-15040_72401,HL-15040,United States,Jonesboro,Arkansas,72401,South
PA-19060_47374,PA-19060,United States,Richmond,Indiana,47374,Central
BD-11605_22153,BD-11605,United States,Springfield,Virginia,22153,South
GG-14650_94509,GG-14650,United States,Antioch,California,94509,West
JS-15940_19134,JS-15940,United States,Philadelphia,Pennsylvania,19134,East
LR-16915_33030,LR-16915,United States,Homestead,Florida,33030,South
FH-14275_46350,FH-14275,United States,La Porte,Indiana,46350,Central
AP-10915_90045,AP-10915,United States,Los Angeles,California,90045,West
NC-18340_48911,NC-18340,United States,Lansing,Michigan,48911,Central
CB-12535_44221,CB-12535,United States,Cuyahoga Falls,Ohio,44221,East
KL-16555_89502,KL-16555,United States,Reno,Nevada,89502,West
PS-19045_22801,PS-19045,United States,Harrisonburg,Virginia,22801,South
GB-14530_90004,GB-14530,United States,Los Angeles,California,90004,West
AA-10315_55407,AA-10315,United States,Minneapolis,Minnesota,55407,Central
LT-16765_92025,LT-16765,United States,Escondido,California,92025,West
AP-10720_10035,AP-10720,United States,New York City,New York,10035,East
PM-18940_49201,PM-18940,United States,Jackson,Michigan,49201,Central
KC-16540_98115,KC-16540,United States,Seattle,Washington,98115,West
DL-13315_10035,DL-13315,United States,New York City,New York,10035,East
SW-20275_48073,SW-20275,United States,Royal Oak,Michigan,48073,Central
AA-10375_90008,AA-10375,United States,Los Angeles,California,90008,West
LT-17110_61701,LT-17110,United States,Bloomington,Illinois,61701,Central
DP-13105_10035,DP-13105,United States,New York City,New York,10035,East
AB-10060_3301,AB-10060,United States,Concord,New Hampshire,3301,East
AT-10435_90004,AT-10435,United States,Los Angeles,California,90004,West
JE-15745_20852,JE-15745,United States,Rockville,Maryland,20852,East
CA-12055_77070,CA-12055,United States,Houston,Texas,77070,Central
DB-13060_8701,DB-13060,United States,Lakewood,New Jersey,8701,East
RB-19570_28540,RB-19570,United States,Jacksonville,North Carolina,28540,South
HR-14830_98103,HR-14830,United States,Seattle,Washington,98103,West
BT-11530_90036,BT-11530,United States,Los Angeles,California,90036,West
NG-18355_33065,NG-18355,United States,Coral Springs,Florida,33065,South
ZC-21910_77041,ZC-21910,United States,Houston,Texas,77041,Central
LS-16945_80219,LS-16945,United States,Denver,Colorado,80219,West
LH-16750_28205,LH-16750,United States,Charlotte,North Carolina,28205,South
SW-20755_10009,SW-20755,United States,New York City,New York,10009,East
SP-20620_19134,SP-20620,United States,Philadelphia,Pennsylvania,19134,East
BF-11170_90036,BF-11170,United States,Los Angeles,California,90036,West
BM-11140_10024,BM-11140,United States,New York City,New York,10024,East
ZC-21910_90045,ZC-21910,United States,Los Angeles,California,90045,West
KT-16480_14215,KT-16480,United States,Buffalo,New York,14215,East
BG-11695_45231,BG-11695,United States,Cincinnati,Ohio,45231,East
PG-18820_33437,PG-18820,United States,Boynton Beach,Florida,33437,South
GM-14680_98105,GM-14680,United States,Seattle,Washington,98105,West
MO-17800_10024,MO-17800,United States,New York City,New York,10024,East
PG-18820_10009,PG-18820,United States,New York City,New York,10009,East
EJ-14155_39503,EJ-14155,United States,Gulfport,Mississippi,39503,South
NP-18700_93727,NP-18700,United States,Fresno,California,93727,West
DJ-13630_10009,DJ-13630,United States,New York City,New York,10009,East
IM-15070_53209,IM-15070,United States,Milwaukee,Wisconsin,53209,Central
MH-18115_19013,MH-18115,United States,Chester,Pennsylvania,19013,East
RB-19795_28205,RB-19795,United States,Charlotte,North Carolina,28205,South
JR-15700_32216,JR-15700,United States,Jacksonville,Florida,32216,South
SM-20950_27834,SM-20950,United States,Greenville,North Carolina,27834,South
CS-12355_11561,CS-12355,United States,Long Beach,New York,11561,East
CC-12220_46350,CC-12220,United States,La Porte,Indiana,46350,Central
PF-19225_94122,PF-19225,United States,San Francisco,California,94122,West
JC-16105_90045,JC-16105,United States,Los Angeles,California,90045,West
BG-11695_80027,BG-11695,United States,Louisville,Colorado,80027,West
DC-12850_35630,DC-12850,United States,Florence,Alabama,35630,South
SP-20545_60623,SP-20545,United States,Chicago,Illinois,60623,Central
MS-17710_76106,MS-17710,United States,Fort Worth,Texas,76106,Central
BD-11770_77070,BD-11770,United States,Houston,Texas,77070,Central
KC-16255_31204,KC-16255,United States,Macon,Georgia,31204,South
TR-21325_52402,TR-21325,United States,Cedar Rapids,Iowa,52402,Central
SA-20830_32216,SA-20830,United States,Jacksonville,Florida,32216,South
KW-16435_78745,KW-16435,United States,Austin,Texas,78745,Central
GM-14500_2908,GM-14500,United States,Providence,Rhode Island,2908,East
AD-10180_10035,AD-10180,United States,New York City,New York,10035,East
TB-21355_10009,TB-21355,United States,New York City,New York,10009,East
CC-12430_94122,CC-12430,United States,San Francisco,California,94122,West
PF-19165_92105,PF-19165,United States,San Diego,California,92105,West
JH-16180_81001,JH-16180,United States,Pueblo,Colorado,81001,West
EB-13975_94533,EB-13975,United States,Fairfield,California,94533,West
QJ-19255_55106,QJ-19255,United States,Saint Paul,Minnesota,55106,Central
AA-10315_94109,AA-10315,United States,San Francisco,California,94109,West
LC-17140_22153,LC-17140,United States,Springfield,Virginia,22153,South
TC-21535_22204,TC-21535,United States,Arlington,Virginia,22204,South
CS-12460_31907,CS-12460,United States,Columbus,Georgia,31907,South
BM-11785_77036,BM-11785,United States,Houston,Texas,77036,Central
RC-19825_91104,RC-19825,United States,Pasadena,California,91104,West
FM-14380_1841,FM-14380,United States,Lawrence,Massachusetts,1841,East
PK-19075_43229,PK-19075,United States,Columbus,Ohio,43229,East
HG-14965_90032,HG-14965,United States,Los Angeles,California,90032,West
HA-14920_19120,HA-14920,United States,Philadelphia,Pennsylvania,19120,East
LW-16825_32725,LW-16825,United States,Deltona,Florida,32725,South
MC-17575_45231,MC-17575,United States,Cincinnati,Ohio,45231,East
LP-17095_42071,LP-17095,United States,Murray,Kentucky,42071,South
EB-14170_28403,EB-14170,United States,Wilmington,North Carolina,28403,South
GZ-14545_1841,GZ-14545,United States,Lawrence,Massachusetts,1841,East
LE-16810_60653,LE-16810,United States,Chicago,Illinois,60653,Central
AD-10180_19120,AD-10180,United States,Philadelphia,Pennsylvania,19120,East
CP-12085_6360,CP-12085,United States,Norwich,Connecticut,6360,East
FG-14260_94110,FG-14260,United States,San Francisco,California,94110,West
LD-17005_94109,LD-17005,United States,San Francisco,California,94109,West
AB-10255_44052,AB-10255,United States,Lorain,Ohio,44052,East
MN-17935_75220,MN-17935,United States,Dallas,Texas,75220,Central
HP-14815_90049,HP-14815,United States,Los Angeles,California,90049,West
JR-15670_6457,JR-15670,United States,Middletown,Connecticut,6457,East
JF-15190_90008,JF-15190,United States,Los Angeles,California,90008,West
CM-12115_10011,CM-12115,United States,New York City,New York,10011,East
AS-10045_28540,AS-10045,United States,Jacksonville,North Carolina,28540,South
KB-16315_11520,KB-16315,United States,Freeport,New York,11520,East
BN-11515_55044,BN-11515,United States,Lakeville,Minnesota,55044,Central
BP-11290_60201,BP-11290,United States,Evanston,Illinois,60201,Central
AS-10045_22204,AS-10045,United States,Arlington,Virginia,22204,South
LW-16990_94109,LW-16990,United States,San Francisco,California,94109,West
DC-12850_77036,DC-12850,United States,Houston,Texas,77036,Central
